step_time,gneJ00_offset,gneJ9_offset,reward
768366,44,62,-4.753521126760563
768672,32,54,4.110169491525424
768978,27,57,7.345454545454546
769284,17,49,-3.5128205128205128
769590,65,41,3.6517857142857144
769896,86,40,-0.6181818181818182
770202,67,32,-3.059322033898305
770508,59,24,-3.8412698412698414
770814,48,16,0.5701754385964912
771120,30,86,0.7317073170731707
771426,25,50,3.146788990825688
771732,91,42,2.5765765765765765
772038,49,34,-2.4741379310344827
772344,97,26,-0.8870967741935484
772650,78,18,-1.8482142857142858
772956,36,10,0.008333333333333333
773262,17,2,-2.646017699115044
773568,71,96,4.666666666666667
773874,79,88,0.7931034482758621
774180,49,80,-0.8951612903225806
774486,16,72,-0.8333333333333334
774792,7,5,3.8125
775098,66,100,-3.1623931623931623
775404,18,99,-5.180952380952381
775710,72,91,3.9292035398230087
776016,99,83,-4.206611570247934
776322,20,77,-0.14960629921259844
776628,56,69,-2.2074074074074073
776934,45,61,-5.853146853146853
777240,37,53,9.389380530973451
777546,36,45,1.0526315789473684
777852,6,37,1.0442477876106195
778158,8,5,-3.4689655172413794
778464,67,99,4.1525423728813555
778770,19,91,-2.1769911504424777
779076,46,83,2.322314049586777
779382,34,75,1.6724137931034482
779688,32,86,5.171428571428572
779994,27,89,1.7272727272727273
780300,101,81,-7.008130081300813
780606,90,73,-2.7017543859649122
780912,65,66,-8.326086956521738
781218,53,65,-4.841726618705036
781524,87,57,-4.27891156462585
781830,77,49,2.3622047244094486
782136,23,42,11.576576576576576
782442,95,41,4.871559633027523
782748,14,33,0.4700854700854701
783054,60,26,6.137096774193548
783360,41,25,8.876190476190477
783666,30,17,-2.814159292035398
783972,22,83,3.4375
784278,10,80,-6.07258064516129
784584,2,72,1.1025641025641026
784890,95,64,0.05357142857142857
785196,20,56,-8.263513513513514
785502,97,48,2.935251798561151
785808,88,40,3.398230088495575
786114,69,33,0.05982905982905983
786420,13,25,-2.76
786726,2,17,9.91150442477876
787032,96,9,-3.918918918918919
787338,14,1,-1.8245614035087718
787644,36,96,6.009009009009009
787950,44,88,-0.7672413793103449
788256,14,80,-6.153225806451613
788562,6,73,4.663716814159292
788868,83,41,-3.949275362318841
789174,2,12,0.6304347826086957
789480,38,4,5.666666666666667
789786,92,3,-2.8660714285714284
790092,100,97,-0.575
790398,87,89,-5.226086956521739
790704,59,81,-2.097560975609756
791010,48,73,-2.2900763358778624
791316,23,41,-0.7461538461538462
791622,44,40,12.454545454545455
791928,25,32,-3.1779661016949152
792234,17,24,3.094017094017094
792540,6,16,3.4473684210526314
792846,90,86,-3.687022900763359
793152,85,79,-2.8907563025210083
793458,83,71,-3.3140495867768593
793764,81,42,-5.6016260162601625
794070,39,34,7.172413793103448
794376,87,26,0.31451612903225806
794682,68,18,-0.49107142857142855
794988,26,10,-3.191666666666667
795294,81,40,-2.9870967741935486
795600,62,32,6.161016949152542
795906,54,67,-6.586666666666667
796212,60,59,1.5862068965517242
796518,41,58,-2.636986301369863
796824,27,50,6.170731707317073
797130,93,42,7.018018018018018
797436,51,26,-4.862903225806452
797742,32,15,1.4086956521739131
798048,10,18,-3.5984251968503935
798354,70,10,8.7
798660,23,80,-5.291970802919708
798966,15,79,3.008403361344538
799272,13,71,8.132075471698114
799578,11,63,-2.0925925925925926
799884,88,55,-6.390977443609023
800190,27,48,-0.36538461538461536
800496,18,40,9.123893805309734
800802,101,32,-0.6779661016949152
801108,93,24,-6.45045045045045
801414,82,8,-3.8278688524590163
801720,57,0,1.5043478260869565
802026,46,95,0.4107142857142857
802332,21,87,-1.8888888888888888
802638,3,79,-0.216
802944,1,71,6.635593220338983
803250,55,63,-3.5106382978723403
803556,30,56,-3.0878378378378377
803862,5,20,1.744186046511628
804168,25,12,11.559322033898304
804474,61,4,0.3333333333333333
804780,13,98,-1.9411764705882353
805086,45,90,3.2719298245614037
805392,34,82,-1.4051724137931034
805698,21,93,1.3448275862068966
806004,12,85,-2.4789915966386555
806310,66,77,-3.0
806616,0,76,-6.0390625
806922,44,75,3.682170542635659
807228,42,67,4.0092592592592595
807534,48,59,-7.475862068965517
807840,29,27,5.798387096774194
808146,14,20,6.036363636363636
808452,34,13,0.6837606837606838
808758,16,24,-3.1818181818181817
809064,5,59,6.640350877192983
809370,88,51,-4.977443609022556
809676,63,44,-4.879432624113475
809982,101,36,7.947368421052632
810288,41,28,-2.442622950819672
810594,8,20,-0.6637168141592921
810900,28,12,4.8474576271186445
811206,64,35,-5.848837209302325
811512,62,34,6.741379310344827
811818,8,26,-3.25
812124,91,18,2.2857142857142856
812430,49,10,2.45
812736,2,2,-4.814159292035399
813042,56,96,3.7387387387387387
813348,47,88,-4.767241379310345
813654,54,66,-1.6014492753623188
813960,42,58,-3.6232876712328768
814266,28,50,5.729508196721311
814572,94,73,0.4295774647887324
814878,86,33,-1.5084745762711864
815184,30,25,3.208
815490,19,91,4.6869565217391305
815796,8,83,-4.12280701754386
816102,98,75,0.5284552845528455
816408,96,67,-5.064814814814815
816714,0,59,-6.23448275862069
817020,83,58,1.9274193548387097
817326,69,64,-1.8666666666666667
817632,67,56,-6.897810218978102
817938,42,48,-6.5256410256410255
818244,33,40,20.893805309734514
818550,14,51,2.1707317073170733
818856,91,44,0.4461538461538462
819162,81,36,-1.8508771929824561
819468,21,28,0.8688524590163934
819774,90,20,0.336283185840708
820080,8,13,1.393162393162393
820386,92,5,2.920353982300885
820692,49,99,-0.3220338983050847
820998,1,91,-2.690265486725664
821304,92,83,-1.2695652173913043
821610,80,75,-4.209677419354839
821916,78,69,-4.2936507936507935
822222,67,61,-3.927007299270073
822528,59,53,-3.696551724137931
822834,58,45,-0.8835616438356164
823140,28,37,12.380530973451327
823446,30,60,-11.53125
823752,28,24,22.80188679245283
824058,8,47,-1.4285714285714286
824364,84,39,10.82882882882883
824670,25,31,-3.4285714285714284
824976,69,23,3.1338582677165356
825282,67,15,-4.921739130434783
825588,45,7,1.2432432432432432
825894,25,101,-2.5172413793103448
826200,0,93,0.2972972972972973
826506,93,91,-5.601769911504425
826812,82,75,-3.1147540983606556
827118,80,67,-1.0806451612903225
827424,86,61,-8.34965034965035
827730,78,53,9.103174603174603
828036,77,45,-6.173228346456693
828342,47,38,10.741071428571429
828648,3,30,0.36666666666666664
828954,50,22,13.17117117117117
829260,41,21,1.2477064220183487
829566,43,13,4.034188034188034
829872,25,5,-0.1592920353982301
830178,84,47,-3.4407894736842106
830484,58,39,4.594594594594595
830790,101,31,-2.899159663865546
831096,43,23,-0.8188976377952756
831402,41,15,3.63302752293578
831708,19,7,-1.0990990990990992
832014,101,101,-2.1206896551724137
832320,76,93,-0.8198198198198198
832626,67,86,-5.669491525423729
832932,62,78,-4.642857142857143
833238,52,70,-2.1791044776119404
833544,41,63,-4.815602836879433
833850,16,55,1.8059701492537314
834156,57,90,0.926829268292683
834462,46,58,2.506849315068493
834768,32,50,7.254237288135593
835074,98,53,2.4609929078014185
835380,97,45,-2.457943925233645
835686,67,37,3.893805309734513
835992,69,29,1.1570247933884297
836298,15,21,3.1964285714285716
836604,17,13,0.19658119658119658
836910,101,5,-2.3805309734513274
837216,58,99,0.4830508474576271
837522,10,91,-3.336283185840708
837828,101,83,1.3916666666666666
838134,89,75,-3.1739130434782608
838440,87,68,-3.8290598290598292
838746,76,60,-5.296875
839052,74,53,-2.576923076923077
839358,73,45,-4.786259541984733
839664,96,37,13.68141592920354
839970,98,29,3.9173553719008263
840276,44,21,0.9375
840582,46,13,-0.21367521367521367
840888,28,5,-1.2831858407079646
841194,87,28,-2.4563758389261743
841500,54,20,6.380530973451328
841806,74,12,2.2457627118644066
842112,8,4,-4.594594594594595
842418,62,98,5.798319327731092
842724,52,90,-1.868421052631579
843030,41,83,-3.727272727272727
843336,29,75,3.1404958677685952
843642,27,68,3.1869158878504673
843948,16,60,-2.0254237288135593
844254,14,95,3.552380952380952
844560,91,88,-5.2155172413793105
844866,98,80,-4.669354838709677
845172,90,72,4.166666666666667
845478,81,65,-5.284552845528455
845784,69,90,-3.5037037037037035
846090,58,82,1.9508196721311475
846396,45,74,-6.076923076923077
846702,36,66,6.93859649122807
847008,24,58,-1.3015873015873016
847314,10,50,2.120967741935484
847620,76,42,11.234234234234235
847926,34,35,5.130434782608695
848232,32,46,2.3523809523809525
848538,35,49,-7.305418719211823
848844,83,41,11.830357142857142
849150,2,33,1.1025641025641026
849456,48,25,-3.48
849762,37,95,2.7758620689655173
850068,12,87,-6.615384615384615
850374,96,79,0.232
850680,94,71,-4.345454545454546
850986,46,63,-2.9574468085106385
851292,35,55,5.095652173913043
851598,76,47,-8.745222929936306
851904,50,40,17.654545454545456
852210,31,39,1.3243243243243243
852516,74,31,0.24369747899159663
852822,16,23,-0.31496062992125984
853128,14,58,-0.42857142857142855
853434,0,51,-0.31092436974789917
853740,77,50,-5.530769230769231
854046,41,43,6.963636363636364
854352,21,35,-1.1043478260869566
854658,19,27,1.3391304347826087
854964,52,19,0.7927927927927928
855270,74,15,-1.9478260869565218
855576,52,7,0.9099099099099099
855882,32,84,-4.2631578947368425
856188,17,87,0.45
856494,101,79,-0.6504065040650406
856800,99,71,-1.7333333333333334
857106,51,65,-4.683453237410072
857412,39,54,-2.9133333333333336
857718,34,46,6.612068965517241
858024,37,57,-9.215384615384615
858330,27,49,15.479674796747968
858636,75,41,6.794642857142857
858942,96,33,2.641025641025641
859248,40,25,0.048
859554,29,17,-0.34513274336283184
859860,21,10,2.274336283185841
860166,33,2,-0.6460176991150443
860472,87,13,-6.578947368421052
860778,69,5,1.9646017699115044
861084,26,99,-1.3898305084745763
861390,80,27,-1.6602564102564104
861696,65,21,6.165137614678899
862002,67,20,2.8454545454545452
862308,87,12,-4.338983050847458
862614,21,4,1.3783783783783783
862920,75,98,-2.1176470588235294
863226,65,90,-1.412280701754386
863532,54,89,-0.6
863838,26,81,-1.9024390243902438
864144,18,9,3.1724137931034484
864450,38,1,4.342105263157895
864756,60,0,2.9904761904761905
865062,49,101,0.46226415094339623
865368,38,93,-0.972972972972973
865674,29,92,-1.8928571428571428
865980,101,64,-0.4148148148148148
866286,52,56,-3.175675675675676
866592,27,49,-2.1161290322580646
866898,75,41,8.651785714285714
867204,96,33,1.8888888888888888
867510,40,25,-1.696
867816,29,17,0.5486725663716814
868122,21,10,-1.8584070796460177
868428,2,2,-2.672566371681416
868734,56,96,2.972972972972973
869040,47,88,-2.310344827586207
869346,54,80,-2.161290322580645
869652,46,72,-4.106060606060606
869958,37,64,6.6371681415929205
870264,90,56,-9.297297297297296
870570,65,49,2.143884892086331
870876,11,48,15.695238095238095
871182,2,40,0.5398230088495575
871488,85,32,-2.0847457627118646
871794,77,24,-4.484126984126984
872100,66,17,-3.1415929203539825
872406,58,65,-5.164383561643835
872712,46,57,-3.5714285714285716
873018,36,49,7.833333333333333
873324,84,41,8.803571428571429
873630,3,33,0.05982905982905983
873936,49,25,4.536
874242,38,17,2.2831858407079646
874548,30,16,-0.7105263157894737
874854,12,8,-4.19672131147541
875160,89,0,-1.5913043478260869
875466,78,95,-0.9821428571428571
875772,67,87,-2.452991452991453
876078,49,79,-2.048
876384,47,95,11.556603773584905
876690,36,87,-3.6491228070175437
876996,18,79,-3.192
877302,16,71,6.084905660377358
877608,70,4,-6.874172185430464
877914,67,98,1.5714285714285714
878220,57,65,-6.64748201438849
878526,45,33,-3.6666666666666665
878832,91,25,7.36
879138,80,17,1.345132743362832
879444,72,11,-1.7394957983193278
879750,61,3,-1.9464285714285714
880056,81,97,2.158333333333333
880362,68,89,-6.078260869565217
880668,40,81,-1.056910569105691
880974,32,73,4.135593220338983
881280,24,76,3.9557522123893807
881586,68,68,-1.2352941176470589
881892,57,60,-6.208333333333333
882198,55,28,-4.510067114093959
882504,22,20,12.415929203539823
882810,42,17,3.5132743362831858
883116,34,9,-0.5258620689655172
883422,54,20,-7.789189189189189
883728,74,12,11.788135593220339
884034,8,4,-1.2702702702702702
884340,5,98,3.06140350877193
884646,97,90,-0.03508771929824561
884952,86,82,-1.1610169491525424
885258,53,74,-2.546153846153846
885564,44,66,-3.5942028985507246
885870,32,58,5.423728813559322
886176,18,61,7.546218487394958
886482,10,53,1.6160714285714286
886788,9,45,0.8636363636363636
887094,81,37,-2.743362831858407
887400,83,29,3.4958677685950414
887706,29,21,3.482142857142857
888012,31,14,-0.6293103448275862
888318,6,6,-3.5714285714285716
888624,78,100,-3.3846153846153846
888930,30,92,1.1607142857142858
889236,0,84,-1.9333333333333333
889542,87,83,-4.475
889848,75,75,-1.7596899224806202
890154,73,67,-3.66412213740458
890460,64,59,-5.05
890766,45,58,-1.5068493150684932
891072,31,50,7.53781512605042
891378,97,42,5.4324324324324325
891684,55,34,3.3706896551724137
891990,42,26,-3.1774193548387095
892296,23,18,4.455357142857143
892602,83,17,3.0707964601769913
892908,75,9,-4.198347107438017
893214,95,1,1.219298245614035
893520,15,95,1.3571428571428572
893826,4,87,3.8434782608695652
894132,88,79,-1.912
894438,86,72,-1.1101694915254237
894744,77,64,-5.543307086614173
895050,75,57,-1.6744186046511629
895356,65,49,-6.071942446043166
895662,11,48,16.20952380952381
895968,2,40,1.9469026548672566
896274,85,32,-3.6779661016949152
896580,77,24,-7.857142857142857
896886,66,17,6.814159292035399
897192,58,16,-3.7982456140350878
897498,40,8,-4.737704918032787
897804,15,0,0.4434782608695652
898110,4,94,4.477876106194691
898416,70,86,2.9491525423728815
898722,65,78,-5.753968253968254
899028,18,77,-0.7244094488188977
899334,54,69,2.8444444444444446
899640,43,61,-5.965034965034965
899946,35,53,9.817391304347826
900252,34,45,1.8793103448275863
900558,4,56,1.8345864661654134
900864,81,48,-0.85
901170,72,40,6.743362831858407
901476,53,32,-3.4745762711864407
901782,45,24,-1.1111111111111112
902088,34,16,3.3508771929824563
902394,16,27,-1.8099173553719008
902700,1,62,11.211864406779661
903006,91,54,-10.344827586206897
903312,86,46,-5.330508474576271
903618,89,38,10.517857142857142
903924,45,31,-4.07563025210084
904230,89,23,0.25984251968503935
904536,87,16,-2.280701754385965
904842,69,8,-3.7868852459016393
905148,44,0,-0.2
905454,33,94,3.3185840707964602
905760,99,3,-3.35
906066,17,99,5.991525423728813
906372,71,91,0.584070796460177
906678,23,83,-1.1818181818181819
906984,11,82,1.4672131147540983
907290,80,74,-2.4076923076923076
907596,71,68,-3.3834586466165413
907902,101,60,-5.3125
908208,99,52,6.485714285714286
908514,96,46,-3.611111111111111
908820,99,38,5.955357142857143
909126,55,32,-0.8050847457627118
909432,47,24,-3.4603174603174605
909738,36,16,9.192982456140351
910044,18,8,-1.0655737704918034
910350,95,0,-1.9217391304347826
910656,84,94,1.1858407079646018
910962,48,86,1.7457627118644068
911268,43,54,3.881818181818182
911574,38,46,1.1071428571428572
911880,41,49,-3.852216748768473
912186,89,41,10.053571428571429
912492,8,34,1.1637931034482758
912798,97,26,-3.75
913104,78,18,-1.0714285714285714
913410,36,10,2.183333333333333
913716,17,2,-3.7610619469026547
914022,71,96,1.2702702702702702
914328,62,88,-2.0517241379310347
914634,69,80,-1.4516129032258065
914940,61,72,-5.674242424242424
915246,52,64,-3.55
915552,50,63,-3.5886524822695036
915858,39,62,9.903508771929825
916164,27,54,-1.5447154471544715
916470,22,46,-0.38392857142857145
916776,25,43,10.411214953271028
917082,5,35,-0.4
917388,3,27,0.5775862068965517
917694,90,19,3.5405405405405403
918000,10,11,3.4705882352941178
918306,101,3,-5.580357142857143
918612,19,97,-3.1416666666666666
918918,6,89,-1.5391304347826087
919224,80,81,-0.5447154471544715
919530,72,75,-3.4651162790697674
919836,70,67,-2.2238805970149254
920142,42,59,-2.3241379310344827
920448,23,51,2.3622047244094486
920754,100,50,-2.375
921060,64,42,9.567567567567568
921366,22,41,4.229357798165138
921672,4,38,-2.0357142857142856
921978,62,30,2.525
922284,7,22,4.333333333333333
922590,100,15,-1.5217391304347827
922896,78,7,-2.8828828828828827
923202,58,101,1.0
923508,47,93,-5.54054054054054
923814,44,85,5.471698113207547
924120,42,77,-2.4537037037037037
924426,78,69,-8.748148148148148
924732,67,61,0.948905109489051
925038,59,53,-2.8689655172413793
925344,58,45,-7.815068493150685
925650,28,37,13.132743362831858
925956,30,36,4.649122807017544
926262,72,28,5.721311475409836
926568,39,20,2.3008849557522124
926874,59,12,-2.593220338983051
927180,95,4,-2.4864864864864864
927486,92,98,-7.964285714285714
927792,82,90,-5.578947368421052
928098,71,53,-4.902255639097745
928404,70,45,-4.537313432835821
928710,40,37,12.43362831858407
929016,42,29,2.0826446280991737
929322,90,21,3.580357142857143
929628,92,13,-0.5811965811965812
929934,74,5,-5.495575221238938
930240,31,99,3.542372881355932
930546,85,91,-0.584070796460177
930852,83,83,-8.826446280991735
931158,71,75,-4.232558139534884
931464,69,67,-7.518518518518518
931770,60,59,-1.1527777777777777
932076,41,58,-2.335616438356164
932382,27,50,15.073170731707316
932688,93,42,7.045045045045045
932994,51,26,-6.153225806451613
933300,32,25,12.4
933606,21,28,-2.1982758620689653
933912,90,20,3.5486725663716814
934218,8,12,-3.3983050847457625
934524,44,4,8.36036036036036
934830,41,98,0.7889908256880734
935136,31,90,-1.2105263157894737
935442,20,82,-0.5175438596491229
935748,89,74,-5.123076923076923
936054,80,67,-1.0403225806451613
936360,71,61,-5.12781954887218
936666,63,53,-4.404255319148936
936972,62,45,-1.8661971830985915
937278,32,37,12.955752212389381
937584,34,40,-10.570731707317073
937890,15,51,19.83606557377049
938196,92,43,-1.069767441860465
938502,72,35,5.4
938808,70,27,-3.16260162601626
939114,55,19,2.1621621621621623
939420,77,11,0.9159663865546218
939726,66,4,-8.297297297297296
940032,63,3,-1.5357142857142858
940338,83,97,0.03333333333333333
940644,70,89,-7.591304347826087
940950,42,81,1.9268292682926829
941256,34,73,8.491379310344827
941562,26,84,3.063063063063063
941868,11,12,-4.430894308943089
942174,47,4,8.9009009009009
942480,44,98,4.245283018867925
942786,34,90,-3.1491228070175437
943092,23,101,2.719298245614035
943398,12,100,-1.2788461538461537
943704,66,92,4.928571428571429
944010,36,91,-1.7256637168141593
944316,63,83,-3.6115702479338845
944622,51,75,-3.806201550387597
944928,14,74,-4.1692307692307695
945234,5,67,11.692982456140351
945540,98,59,-2.3739837398373984
945846,71,51,-5.43609022556391
946152,46,43,-6.050632911392405
946458,26,35,15.721739130434782
946764,24,27,3.3727272727272726
947070,9,19,7.387387387387387
947376,31,11,0.7310924369747899
947682,20,3,-2.169642857142857
947988,40,45,-3.11046511627907
948294,10,37,3.9911504424778763
948600,12,29,1.396694214876033
948906,60,21,0.5178571428571429
949212,62,20,1.509090909090909
949518,82,12,-3.1186440677966103
949824,16,4,1.8018018018018018
950130,13,39,-0.2358490566037736
950436,35,31,0.008403361344537815
950742,79,23,0.8582677165354331
951048,77,15,-5.3130434782608695
951354,55,8,0.01818181818181818
951660,30,0,-2.4521739130434783
951966,19,94,2.0088495575221237
952272,85,86,-1.5254237288135593
952578,80,78,-5.967741935483871
952884,78,72,-4.714285714285714
953190,69,64,-4.666666666666667
953496,67,56,-2.051094890510949
953802,42,48,-4.967948717948718
954108,33,40,19.115044247787612
954414,14,51,1.0406504065040652
954720,91,43,-0.26153846153846155
955026,71,35,2.1913043478260867
955332,69,27,-5.349593495934959
955638,54,19,4.666666666666667
955944,76,11,0.8823529411764706
956250,65,3,-8.053571428571429
956556,85,2,4.04424778761062
956862,37,96,4.954954954954955
957168,28,88,-1.6293103448275863
957474,35,87,-0.49572649572649574
957780,17,79,-4.464
958086,15,71,11.233644859813085
958392,13,63,3.30188679245283
958698,2,55,-0.41025641025641024
959004,43,47,-7.923566878980892
959310,17,39,12.702702702702704
959616,60,31,1.319327731092437
959922,2,30,0.20833333333333334
960228,49,22,1.4864864864864864
960534,40,14,-1.0619469026548674
960840,15,6,-0.05357142857142857
961146,27,100,-1.2222222222222223
961452,81,92,-0.36607142857142855
961758,51,84,-3.341666666666667
962064,36,73,-2.4885496183206106
962370,28,65,0.8852459016393442
962676,27,64,-2.05607476635514
962982,25,56,-2.238532110091743
963288,28,48,-6.230769230769231
963594,19,47,13.547169811320755
963900,95,39,-1.0990990990990992
964206,36,31,4.949579831932773
964512,21,23,-1.5984251968503937
964818,19,15,7.747826086956522
965124,99,7,-8.675675675675675
965430,79,1,-1.894736842105263
965736,101,95,2.1875
966042,61,87,0.5555555555555556
966348,43,79,-3.936
966654,41,71,3.5596330275229358
966960,39,63,-1.2072072072072073
967266,28,55,-1.0081967213114753
967572,69,47,-9.394904458598726
967878,43,39,18.126126126126128
968184,86,31,1.9411764705882353
968490,28,23,-0.9448818897637795
968796,26,15,3.0185185185185186
969102,4,7,-3.6396396396396398
969408,86,101,-3.9224137931034484
969714,39,93,5.207207207207207
970020,36,85,0.34210526315789475
970326,34,77,2.5948275862068964
970632,70,88,-8.47337278106509
970938,77,80,5.596774193548387
971244,69,73,-6.198473282442748
971550,61,65,-4.669064748201439
971856,60,57,-5.041666666666667
972162,50,56,0.22297297297297297
972468,53,55,-0.5771812080536913
972774,94,47,-8.560509554140127
973080,68,39,16.1981981981982
973386,9,31,1.1932773109243697
973692,53,23,5.716535433070866
973998,51,15,-0.11304347826086956
974304,29,4,-1.6578947368421053
974610,26,98,4.268518518518518
974916,16,26,-6.364406779661017
975222,99,61,6.770491803278689
975528,91,55,-7.530973451327434
975834,30,47,-3.1337579617834397
976140,4,39,15.567567567567568
976446,47,31,2.697478991596639
976752,91,23,-5.7952755905511815
977058,89,15,-2.9391304347826086
977364,67,7,-0.3333333333333333
977670,47,101,-3.4655172413793105
977976,0,93,-3.945945945945946
978282,99,92,2.962962962962963
978588,69,86,-3.0338983050847457
978894,64,78,-4.373015873015873
979200,76,77,0.4409448818897638
979506,10,69,-5.0962962962962965
979812,101,61,6.125
980118,93,53,-3.6666666666666665
980424,92,37,-2.5982142857142856
980730,94,29,7.140495867768595
981036,40,21,6.75
981342,42,13,5.854700854700854
981648,24,5,2.424778761061947
981954,27,99,-0.8898305084745762
982260,81,91,2.424778761061947
982566,79,83,-9.545454545454545
982872,67,75,-1.0232558139534884
983178,65,67,-4.970802919708029
983484,39,66,-1.0144927536231885
983790,37,58,9.079646017699115
984096,23,50,-3.3622047244094486
984402,89,49,12.163461538461538
984708,35,41,2.2142857142857144
985014,56,33,-2.0427350427350426
985320,0,25,-1.24
985626,91,3,-3.4827586206896552
985932,9,97,1.2666666666666666
986238,98,89,5.608695652173913
986544,70,81,-2.0
986850,62,73,-4.267175572519084
987156,54,65,-6.9352517985611515
987462,96,57,-3.9183673469387754
987768,86,49,8.5
988074,32,21,3.212121212121212
988380,34,24,-8.829268292682928
988686,23,35,21.263157894736842
988992,21,34,3.690265486725664
989298,8,26,-2.064516129032258
989604,91,18,3.7857142857142856
989910,49,10,0.4166666666666667
990216,30,2,3.849557522123894
990522,84,96,0.3063063063063063
990828,75,88,-4.456896551724138
991134,82,80,-4.346774193548387
991440,74,73,0.11538461538461539
991746,66,65,-5.8478260869565215
992052,6,64,-1.2857142857142858
992358,4,56,12.139130434782608
992664,7,48,-5.711538461538462
992970,100,41,10.392857142857142
993276,19,33,4.641025641025641
993582,65,25,0.792
993888,54,24,-0.1509433962264151
994194,43,16,-4.359649122807017
994500,63,8,0.6967213114754098
994806,38,0,-1.3217391304347825
995112,27,94,2.4690265486725664
995418,93,86,-2.5254237288135593
995724,88,70,-2.5689655172413794
996030,77,63,-3.393700787401575
996336,66,56,-3.898550724637681
996642,69,55,-7.469798657718121
996948,8,47,2.9044585987261144
997254,84,39,14.936936936936936
997560,71,31,-4.176470588235294
997866,13,23,-1.141732283464567
998172,11,15,11.25925925925926
998478,91,7,-2.4594594594594597
998784,71,101,-3.5775862068965516
999090,24,93,-3.2972972972972974
999396,21,85,0.9646017699115044
999702,19,77,-0.19130434782608696
1000008,17,69,7.466666666666667
1000314,6,61,-4.344827586206897
1000620,100,54,-1.9504132231404958
1000926,95,46,-5.458715596330276
1001232,98,38,6.089285714285714
1001538,54,30,0.975
1001844,101,22,3.7027027027027026
1002150,92,14,-3.6339285714285716
1002456,67,6,0.75
1002762,79,100,0.02564102564102564
1003068,31,92,-1.9910714285714286
1003374,22,84,1.6696428571428572
1003680,7,81,-0.23577235772357724
1003986,101,74,0.9583333333333334
1004292,92,66,-2.9285714285714284
1004598,90,58,-6.780701754385965
1004904,76,50,-4.890625
1005210,40,42,7.81981981981982
1005516,100,34,3.5
1005822,87,26,-0.9401709401709402
1006128,68,18,1.3303571428571428
1006434,26,10,-0.2916666666666667
1006740,7,40,-2.204724409448819
1007046,90,33,6.794871794871795
1007352,34,25,-0.624
1007658,23,36,-1.2894736842105263
1007964,65,35,8.095652173913043
1008270,65,34,-6.879310344827586
1008576,52,33,2.572649572649573
1008882,98,30,1.575
1009188,43,95,-1.6214285714285714
1009494,3,87,-4.487179487179487
1009800,87,79,2.912
1010106,85,71,0.0
1010412,83,63,-2.87603305785124
1010718,72,55,-4.507575757575758
1011024,11,47,-3.7961783439490446
1011330,87,39,20.53153153153153
1011636,74,31,-5.630252100840337
1011942,16,23,1.3858267716535433
1012248,44,58,-1.4597701149425288
1012554,30,50,4.716666666666667
1012860,96,42,-0.2702702702702703
1013166,54,34,0.8189655172413793
1013472,41,26,-3.975806451612903
1013778,22,18,3.6160714285714284
1014084,82,15,1.008695652173913
1014390,60,8,-4.181818181818182
1014696,35,7,3.111111111111111
1015002,15,101,-5.189655172413793
1015308,70,93,3.099099099099099
1015614,67,85,-8.260504201680673
1015920,65,82,-0.7377049180327869
1016226,32,81,-2.3495934959349594
1016532,24,84,8.654867256637168
1016838,9,76,-6.664
1017144,53,68,4.919117647058823
1017450,55,60,-0.5277777777777778
1017756,53,52,-7.152317880794702
1018062,50,44,-3.603896103896104
1018368,40,43,15.962616822429906
1018674,20,35,3.4608695652173913
1018980,18,27,3.25
1019286,3,19,2.2882882882882885
1019592,25,11,0.5714285714285714
1019898,14,3,-4.508928571428571
1020204,83,63,-1.7681159420289856
1020510,72,55,-2.090909090909091
1020816,11,47,-2.1528662420382165
1021122,87,39,9.765765765765765
1021428,28,31,0.6638655462184874
1021734,72,30,0.5083333333333333
1022040,17,22,-0.5045045045045045
1022346,8,14,0.16666666666666666
1022652,85,6,-4.0
1022958,97,100,-1.4700854700854702
1023264,49,2,-0.2967741935483871
1023570,1,96,1.8018018018018018
1023876,94,88,-2.8672566371681416
1024182,101,80,-4.048387096774194
1024488,93,72,2.8018018018018016
1024794,84,56,-1.675
1025100,4,48,-7.980769230769231
1025406,97,40,19.92920353982301
1025712,78,32,-1.9745762711864407
1026018,82,24,1.626984126984127
1026324,71,17,-1.3805309734513274
1026630,38,9,-0.7933884297520661
1026936,60,1,1.2017543859649122
1027242,82,0,0.2857142857142857
1027548,71,95,-2.669642857142857
1027854,31,87,-2.735042735042735
1028160,13,79,-0.08264462809917356
1028466,11,71,6.527777777777778
1028772,9,63,0.4636363636363636
1029078,100,55,-4.43801652892562
1029384,39,47,-6.159235668789809
1029690,13,39,11.414414414414415
1029996,56,31,-0.008403361344537815
1030302,100,28,1.7622950819672132
1030608,67,20,-0.7964601769911505
1030914,87,17,2.6106194690265485
1031220,54,9,-3.347107438016529
1031526,76,45,-4.75
1031832,46,37,9.08849557522124
1032138,48,29,-2.231404958677686
1032444,96,99,-5.647058823529412
1032750,48,91,9.29203539823009
1033056,46,59,3.177570093457944
1033362,27,51,-4.170731707317073
1033668,2,43,-2.7045454545454546
1033974,84,35,3.382608695652174
1034280,82,27,-7.286885245901639
1034586,67,20,2.7454545454545456
1034892,87,17,2.8230088495575223
1035198,54,9,-4.421487603305785
1035504,76,1,0.2807017543859649
1035810,98,95,2.142857142857143
1036116,58,87,-1.7521367521367521
1036422,40,86,-3.483050847457627
1036728,35,78,3.4869565217391303
1037034,33,70,0.9743589743589743
