step_time,gneJ00_offset,gneJ9_offset,queue_sum
2289492,6,52,25.3
2290104,6,94,26.3
2290716,97,10,28.7
2291328,10,32,24.7
2291940,45,43,29.3
2292552,97,25,27.3
2293164,9,35,25.0
2293776,65,33,27.7
2294388,98,11,26.3
2295000,4,38,22.7
2295612,68,38,29.0
2296224,4,6,24.7
2296836,7,30,24.7
2297448,20,33,23.0
2298060,64,32,29.0
2298672,1,7,27.3
2299284,11,32,23.3
2299896,63,28,28.7
2300508,93,9,28.7
2301120,5,32,24.3
2301732,63,31,27.7
2302344,99,10,29.3
2302956,9,33,24.0
2303568,61,27,28.0
2304180,94,6,29.0
2304792,6,33,27.7
2305404,61,31,29.0
2306016,98,8,28.0
2306628,7,32,22.0
2307240,54,29,30.0
2307852,92,10,27.3
2308464,11,33,25.7
2309076,63,26,31.7
2309688,95,7,29.7
2310300,19,33,23.7
2310912,68,28,28.7
2311524,0,12,28.0
2312136,21,34,24.0
2312748,75,31,25.0
2313360,2,16,25.7
2313972,17,35,26.0
2314584,67,34,26.3
2315196,5,12,27.7
2315808,14,30,23.3
2316420,58,24,28.3
2317032,95,17,26.7
2317644,20,30,24.7
2318256,66,25,26.3
2318868,91,20,29.3
2319480,14,35,21.3
2320092,68,35,27.0
2320704,8,14,27.0
2321316,18,32,26.0
2321928,66,25,29.7
2322540,96,13,27.7
2323152,12,29,25.7
2323764,55,24,27.3
2324376,89,18,26.7
2324988,7,30,26.3
2325600,59,27,28.7
2326212,96,7,29.3
2326824,6,33,25.7
2327436,64,31,29.0
2328048,96,7,25.7
2328660,99,27,26.0
2329272,0,33,23.7
2329884,57,32,29.0
2330496,97,6,29.7
2331108,99,36,27.0
2331720,3,38,24.3
2332332,63,38,28.7
2332944,4,11,27.3
2333556,7,35,23.3
2334168,60,33,28.0
2334780,97,6,29.0
2335392,97,34,30.7
2336004,1,36,23.8
2336616,68,34,27.7
2337228,101,12,26.8
2337840,101,28,32.0
2338452,3,28,26.0
2339064,34,14,28.3
2339676,83,26,25.7
2340288,100,30,25.0
2340900,4,40,27.7
2341512,68,40,28.3
2342124,4,17,27.3
2342736,8,41,28.7
2343348,68,41,30.3
2343960,1,17,25.8
2344572,5,37,24.0
2345184,63,37,27.7
2345796,2,8,28.3
2346408,2,32,24.3
2347020,54,29,30.3
2347632,93,17,28.7
2348244,101,32,24.3
2348856,2,35,24.7
2349468,63,34,27.7
2350080,99,15,25.7
2350692,12,34,23.3
2351304,59,34,29.7
2351916,97,17,29.0
2352528,12,37,24.3
2353140,59,37,30.3
2353752,99,20,26.0
2354364,12,37,27.0
2354976,58,37,28.0
2355588,101,14,27.7
2356200,12,30,25.7
2356812,50,30,29.0
2357424,93,8,30.0
2358036,10,42,24.0
2358648,69,39,27.3
2359260,97,11,28.0
2359872,13,46,26.0
2360484,101,91,27.0
2361096,2,12,27.7
2361708,6,32,25.3
2362320,57,31,29.0
2362932,93,0,28.7
2363544,100,35,26.7
2364156,4,40,24.7
2364768,65,37,29.7
2365380,99,10,27.7
2365992,100,32,25.3
2366604,2,32,24.3
2367216,59,26,28.7
2367828,91,19,28.0
2368440,100,24,26.7
2369052,3,28,26.3
2369664,20,32,26.7
2370276,63,28,29.7
2370888,92,15,27.7
2371500,101,33,24.7
2372112,5,33,24.3
2372724,61,27,28.7
2373336,86,11,30.7
2373948,90,36,25.3
2374560,92,15,29.3
2375172,94,36,26.3
2375784,95,16,27.7
2376396,96,32,27.0
2377008,97,32,24.7
2377620,97,32,32.7
2378232,98,32,26.7
2378844,101,32,24.7
2379456,3,32,22.7
2380068,60,26,27.0
2380680,89,4,27.7
2381292,96,30,27.7
2381904,2,34,27.3
2382516,61,31,30.7
2383128,97,11,29.3
2383740,98,34,25.7
2384352,3,37,23.0
2384964,61,37,28.0
2385576,0,13,26.3
2386188,1,34,26.5
2386800,60,33,26.3
2387412,100,11,30.0
2388024,5,35,25.7
2388636,63,32,28.0
2389248,96,11,28.0
2389860,5,38,26.0
2390472,70,38,27.7
2391084,4,15,25.0
2391696,12,34,24.3
2392308,61,31,29.3
2392920,99,13,28.3
2393532,15,39,23.3
2394144,67,39,31.3
2394756,99,16,29.0
2395368,13,35,22.3
2395980,63,35,31.7
2396592,2,13,25.3
2397204,6,34,24.7
2397816,61,34,30.3
2398428,0,5,27.0
2399040,8,31,24.0
2399652,66,22,26.0
2400264,14,22,25.0
2400876,27,29,24.0
2401488,78,21,28.0
2402100,7,28,26.0
2402712,26,33,23.0
2403324,70,33,26.7
2403936,100,14,25.0
2404548,7,42,23.0
2405160,79,42,22.0
2405772,7,28,25.0
2406384,23,41,27.0
2406996,76,41,27.0
2407608,6,24,26.3
2408220,17,38,25.0
2408832,70,38,27.3
2409444,5,9,26.3
2410056,10,30,26.7
2410668,58,28,30.7
2411280,94,26,29.0
2411892,10,35,21.7
2412504,68,30,30.7
2413116,95,14,27.3
2413728,11,29,24.3
2414340,61,27,29.3
2414952,95,19,29.0
2415564,17,34,23.7
2416176,66,34,27.0
2416788,2,12,27.8
2417400,9,32,24.7
2418012,65,31,29.3
2418624,0,15,28.0
2419236,12,33,24.3
2419848,65,33,27.0
2420460,4,14,31.3
2421072,17,41,22.7
2421684,80,41,26.0
2422296,13,25,26.0
2422908,25,39,27.0
2423520,76,38,25.0
2424132,7,18,26.0
2424744,18,34,25.0
2425356,69,26,28.3
2425968,92,1,27.0
2426580,7,22,26.7
2427192,16,38,27.3
2427804,69,38,29.0
2428416,4,18,26.3
2429028,13,35,23.3
2429640,63,34,30.7
2430252,99,12,26.5
2430864,6,42,29.0
2431476,98,28,27.7
2432088,9,33,26.3
2432700,62,30,27.7
2433312,94,11,26.7
2433924,0,37,24.7
2434536,65,32,28.3
2435148,96,7,27.3
2435760,1,26,25.2
2436372,14,31,23.0
2436984,59,25,28.3
2437596,86,18,30.3
2438208,100,29,25.3
2438820,5,29,22.0
2439432,24,30,28.0
2440044,79,26,26.7
2440656,2,26,25.0
2441268,12,27,28.3
2441880,26,6,25.7
2442492,33,31,24.3
2443104,80,29,24.7
2443716,1,45,24.2
2444328,99,10,31.7
2444940,6,32,23.7
2445552,69,32,26.0
2446164,0,12,27.2
2446776,10,39,25.7
2447388,73,39,27.3
2448000,7,18,26.3
2448612,14,40,22.7
2449224,73,40,29.3
2449836,9,16,25.3
2450448,10,39,26.3
2451060,66,39,30.7
2451672,3,6,27.0
2452284,5,35,24.7
2452896,60,35,29.7
2453508,1,7,29.7
2454120,4,35,22.7
2454732,60,31,28.0
2455344,96,2,27.0
2455956,5,32,25.3
2456568,60,30,31.3
2457180,97,26,27.3
2457792,5,37,25.0
2458404,61,35,28.0
2459016,2,6,27.0
2459628,5,32,23.3
2460240,60,27,27.3
2460852,92,19,26.3
2461464,4,33,26.7
2462076,63,26,24.7
2462688,89,4,28.7
2463300,101,33,23.7
2463912,9,33,24.3
2464524,58,27,29.0
2465136,87,1,27.7
2465748,93,33,26.3
2466360,3,37,21.3
2466972,58,32,28.7
2467584,96,1,27.7
2468196,96,34,31.3
2468808,2,35,25.3
2469420,62,35,29.3
2470032,2,12,28.0
2470644,9,37,25.3
2471256,64,37,27.7
2471868,5,13,28.3
2472480,10,35,26.7
2473092,61,35,27.7
2473704,1,15,29.2
2474316,7,41,22.3
2474928,70,41,26.7
2475540,3,20,25.0
2476152,12,38,23.7
2476764,70,38,28.0
2477376,4,16,25.0
2477988,13,39,24.7
2478600,70,39,27.7
2479212,5,14,26.7
2479824,11,37,23.3
2480436,66,36,29.3
2481048,100,12,23.8
2481660,7,42,24.0
2482272,81,42,26.7
2482884,4,25,27.0
2483496,10,39,24.0
2484108,70,39,28.0
2484720,7,17,26.0
2485332,10,35,24.0
2485944,63,35,29.3
2486556,2,11,31.3
2487168,8,35,25.0
2487780,67,33,27.3
2488392,2,13,26.3
2489004,11,34,25.3
2489616,66,34,26.0
2490228,4,13,28.0
2490840,14,38,23.3
2491452,73,38,25.7
2492064,6,21,26.0
2492676,15,35,22.3
2493288,66,33,29.3
2493900,2,13,27.7
2494512,8,31,23.7
2495124,25,35,26.7
2495736,64,31,28.0
2496348,95,14,29.0
2496960,17,31,23.3
2497572,56,26,27.3
2498184,89,14,29.7
2498796,13,41,27.3
2499408,73,41,29.3
2500020,6,22,24.0
2500632,16,38,24.7
2501244,70,38,28.3
2501856,6,20,24.7
2502468,16,39,27.0
2503080,74,39,27.0
2503692,6,25,25.7
2504304,15,39,24.7
2504916,72,39,24.0
2505528,4,21,24.7
2506140,9,39,23.0
2506752,67,39,29.0
2507364,6,20,28.0
2507976,14,38,25.7
2508588,71,38,28.0
2509200,6,26,24.3
2509812,15,36,26.0
2510424,67,36,28.0
2511036,6,18,27.0
2511648,15,40,23.0
2512260,70,40,28.3
2512872,3,19,25.3
2513484,8,38,24.0
2514096,64,37,28.0
2514708,0,10,27.3
2515320,1,34,26.0
2515932,57,31,28.3
2516544,96,6,27.7
2517156,10,41,23.7
2517768,73,38,28.3
2518380,1,11,28.8
2518992,7,31,25.3
2519604,28,37,24.7
2520216,74,34,26.3
2520828,2,13,28.0
2521440,9,31,25.0
2522052,56,23,28.0
2522664,88,17,30.3
2523276,10,25,27.0
2523888,22,29,24.3
2524500,80,22,28.7
2525112,7,27,24.7
2525724,18,32,24.0
2526336,61,32,27.7
2526948,1,11,28.0
2527560,15,36,23.0
2528172,71,35,28.7
2528784,5,15,28.7
2529396,19,36,26.0
2530008,67,34,28.3
2530620,3,7,28.3
2531232,8,30,26.0
2531844,46,19,29.0
2532456,82,30,26.0
2533068,5,30,27.0
2533680,37,50,27.0
2534292,0,80,26.3
2534904,91,9,29.7
2535516,9,36,25.7
2536128,66,35,30.0
2536740,1,10,26.8
2537352,10,33,23.0
2537964,64,29,29.0
2538576,97,8,28.7
2539188,11,30,24.7
2539800,62,28,28.3
2540412,93,16,30.7
2541024,9,36,22.7
2541636,69,34,25.3
2542248,101,13,28.3
2542860,13,31,26.3
2543472,58,24,28.0
2544084,88,18,28.3
2544696,9,29,23.7
2545308,35,26,28.7
2545920,91,26,29.0
2546532,7,40,25.7
2547144,68,40,30.3
2547756,4,20,26.7
2548368,10,37,24.7
2548980,62,37,31.3
2549592,0,13,28.7
2550204,3,33,25.0
2550816,56,28,30.3
2551428,92,1,29.0
2552040,12,37,25.3
2552652,66,32,27.0
2553264,0,8,28.7
2553876,9,30,26.7
2554488,61,26,30.3
2555100,98,5,29.0
2555712,21,43,23.3
2556324,93,40,24.7
2556936,14,29,25.7
2557548,60,29,28.7
2558160,0,12,27.3
2558772,8,38,25.7
2559384,71,38,27.7
2559996,9,18,29.0
2560608,14,35,22.0
2561220,64,35,29.0
2561832,5,12,29.3
2562444,10,38,26.0
2563056,70,38,30.0
2563668,7,13,27.3
2564280,11,34,24.0
2564892,63,34,28.3
2565504,2,11,26.0
2566116,11,31,24.0
2566728,61,28,28.0
2567340,91,13,26.3
2567952,13,28,26.3
2568564,28,32,24.3
2569176,77,28,25.3
2569788,5,28,23.7
2570400,19,28,23.0
2571012,33,33,24.7
2571624,79,28,28.3
2572236,2,28,24.0
2572848,19,33,23.3
2573460,65,32,29.7
2574072,3,11,29.0
2574684,11,36,24.3
2575296,70,36,26.0
2575908,4,12,25.0
2576520,13,34,24.0
2577132,62,32,29.3
2577744,96,10,27.3
2578356,11,32,26.7
2578968,62,30,30.0
2579580,101,10,26.7
2580192,17,36,25.0
2580804,68,36,30.3
2581416,4,10,26.3
2582028,8,29,26.0
2582640,22,36,24.0
2583252,61,34,31.0
2583864,99,7,27.7
2584476,5,27,24.7
2585088,16,30,23.7
2585700,58,25,32.0
2586312,93,17,27.7
2586924,11,30,26.0
2587536,45,26,28.3
2588148,101,24,29.3
2588760,14,31,22.0
2589372,57,27,28.7
2589984,93,22,28.3
2590596,6,30,24.7
2591208,22,32,23.7
2591820,71,29,28.3
2592432,95,13,30.0
2593044,0,33,25.0
2593656,22,36,24.3
2594268,64,34,30.0
2594880,0,12,26.0
2595492,7,34,25.7
2596104,60,34,29.0
2596716,2,15,26.0
2597328,8,38,23.7
2597940,66,38,29.7
2598552,101,20,27.0
2599164,6,39,24.7
2599776,66,39,30.3
2600388,4,20,27.0
2601000,11,39,21.0
2601612,70,39,26.0
2602224,6,20,25.7
2602836,11,39,23.3
2603448,69,39,30.0
2604060,8,16,24.7
2604672,13,33,23.7
2605284,63,29,28.7
2605896,97,6,27.3
2606508,20,31,25.7
2607120,57,27,27.7
2607732,97,5,29.7
2608344,18,34,22.7
2608956,60,34,28.7
2609568,100,11,26.3
2610180,11,39,23.0
2610792,65,39,29.3
2611404,0,15,28.7
2612016,0,38,25.3
2612628,60,37,29.3
2613240,0,10,27.7
2613852,2,32,26.3
2614464,7,32,25.3
2615076,41,19,29.7
2615688,85,31,28.3
2616300,100,32,26.7
2616912,6,34,25.3
2617524,62,28,29.3
2618136,94,13,25.0
2618748,13,35,24.7
2619360,67,35,30.7
2619972,2,18,26.7
2620584,15,40,25.0
2621196,73,40,27.0
2621808,4,24,25.7
2622420,15,42,21.3
2623032,78,42,26.3
2623644,7,21,30.7
2624256,13,39,23.0
2624868,67,39,30.0
2625480,3,15,26.7
2626092,9,35,25.0
2626704,62,32,27.7
2627316,98,7,30.0
2627928,10,39,25.0
2628540,67,34,29.7
2629152,0,12,26.8
2629764,5,36,24.7
2630376,64,35,29.3
2630988,3,8,26.3
2631600,7,36,25.3
2632212,63,36,26.3
2632824,3,11,27.7
2633436,4,33,26.0
2634048,58,27,25.3
2634660,88,20,27.0
2635272,2,27,26.7
2635884,6,27,27.7
2636496,8,30,23.7
2637108,26,62,26.0
2637720,94,87,24.7
2638332,0,22,24.7
2638944,7,31,23.7
2639556,57,26,26.0
2640168,93,21,30.0
2640780,10,34,25.3
2641392,67,33,29.7
2642004,3,17,32.7
2642616,11,37,24.7
2643228,70,37,26.3
2643840,3,22,23.7
2644452,13,39,25.3
2645064,69,39,29.3
2645676,4,18,32.0
2646288,12,38,22.3
2646900,66,38,28.7
2647512,0,16,27.0
2648124,11,41,26.0
2648736,77,41,27.7
2649348,6,17,24.3
2649960,16,39,23.7
2650572,67,39,31.0
2651184,2,15,26.3
2651796,9,37,25.7
2652408,66,37,28.3
2653020,100,10,28.7
2653632,6,31,24.3
2654244,56,31,29.7
2654856,96,9,27.7
2655468,5,41,24.7
2656080,68,41,28.0
2656692,5,20,26.0
2657304,15,37,25.0
2657916,67,37,29.0
2658528,9,21,27.3
2659140,19,43,24.3
2659752,77,43,26.0
2660364,4,24,26.3
2660976,14,38,24.7
2661588,66,38,29.7
2662200,6,15,26.3
2662812,10,35,25.0
2663424,60,35,29.3
2664036,0,16,26.7
2664648,4,35,24.0
2665260,60,35,31.3
2665872,0,11,27.0
2666484,7,35,21.7
2667096,62,35,27.7
2667708,8,14,26.3
2668320,16,37,23.0
2668932,69,37,27.0
2669544,7,18,26.0
2670156,14,38,28.0
2670768,72,38,27.0
2671380,7,18,24.3
2671992,17,39,22.3
2672604,76,39,27.0
2673216,13,25,27.0
2673828,29,42,25.0
2674440,84,37,24.3
2675052,2,27,25.3
2675664,18,39,22.7
2676276,72,39,27.7
2676888,3,18,26.7
2677500,12,35,22.3
2678112,66,30,28.0
2678724,99,12,26.3
2679336,16,36,23.7
2679948,66,36,27.7
2680560,4,17,26.0
2681172,11,39,28.3
2681784,69,39,28.0
2682396,6,19,26.7
2683008,16,37,22.7
2683620,73,37,28.7
2684232,10,17,26.3
2684844,19,36,24.3
2685456,70,35,26.3
2686068,5,19,23.7
2686680,18,38,23.3
2687292,73,38,27.7
2687904,10,25,26.0
2688516,24,44,24.7
2689128,79,44,27.3
2689740,10,27,24.0
2690352,24,41,29.3
2690964,75,41,27.3
2691576,2,23,23.3
2692188,10,34,27.0
2692800,59,32,26.3
2693412,97,7,26.3
2694024,15,43,24.0
2694636,92,42,25.0
2695248,6,30,24.7
2695860,49,27,28.7
2696472,100,27,25.3
2697084,12,40,23.0
2697696,69,40,26.3
2698308,3,23,27.0
2698920,16,42,24.3
2699532,79,42,27.3
2700144,7,26,28.7
2700756,18,37,25.3
2701368,70,37,27.7
2701980,9,17,25.7
2702592,17,41,25.0
2703204,79,41,26.7
2703816,8,25,26.3
2704428,21,37,27.0
2705040,76,37,23.7
2705652,10,21,23.7
2706264,23,33,26.7
2706876,71,28,27.3
2707488,101,9,28.7
2708100,24,32,26.7
2708712,69,31,29.0
2709324,99,14,28.7
2709936,17,32,24.3
2710548,58,32,30.3
2711160,0,7,27.3
2711772,7,31,25.3
2712384,42,89,27.3
2712996,100,6,29.3
2713608,17,33,23.3
2714220,55,33,28.7
2714832,99,8,29.7
2715444,15,39,24.7
2716056,69,39,29.7
2716668,1,21,27.7
2717280,6,44,25.0
2717892,97,98,28.3
2718504,100,27,28.7
2719116,9,40,26.3
2719728,65,40,29.7
2720340,1,18,26.0
2720952,7,38,26.3
2721564,68,38,28.0
2722176,5,19,26.7
2722788,11,40,24.7
2723400,69,40,30.0
2724012,2,19,27.3
2724624,6,36,25.7
2725236,62,36,29.7
2725848,3,15,25.7
2726460,8,36,24.7
2727072,63,36,27.0
2727684,2,10,26.0
2728296,3,31,23.3
2728908,22,37,25.0
2729520,65,32,28.0
2730132,100,9,26.0
2730744,25,35,22.3
2731356,66,35,30.3
2731968,0,14,27.7
2732580,6,38,21.7
2733192,65,38,28.0
2733804,6,12,25.8
2734416,10,39,26.7
2735028,65,38,27.3
2735640,101,11,28.0
2736252,18,31,21.7
2736864,53,28,27.7
2737476,93,28,27.0
2738088,15,34,22.3
2738700,61,32,27.7
2739312,99,10,26.3
2739924,23,38,24.3
2740536,70,35,28.7
2741148,2,9,24.7
2741760,12,24,26.7
2742372,20,27,27.3
2742984,51,30,28.7
2743596,0,15,28.7
2744208,7,24,23.7
2744820,12,25,24.3
2745432,15,27,25.0
2746044,20,27,22.0
2746656,54,30,29.3
2747268,99,18,29.3
2747880,12,23,24.7
2748492,12,24,24.7
2749104,12,26,25.3
2749716,12,30,24.3
2750328,21,33,24.7
2750940,65,31,27.7
2751552,95,12,25.8
2752164,17,36,27.0
2752776,62,30,28.3
2753388,96,4,27.3
2754000,23,45,22.0
2754612,3,87,21.7
2755224,91,14,31.3
2755836,14,39,24.0
2756448,68,37,28.7
2757060,100,11,27.7
2757672,10,41,25.3
2758284,85,39,24.7
2758896,99,22,29.3
2759508,9,29,24.7
2760120,11,29,22.7
2760732,15,29,23.7
2761344,21,29,24.3
2761956,56,22,29.0
2762568,86,20,27.7
2763180,14,39,26.0
2763792,71,39,25.7
2764404,11,19,26.7
2765016,19,37,26.0
2765628,69,37,30.3
2766240,9,17,27.7
2766852,19,35,24.7
2767464,65,33,30.0
2768076,6,10,29.0
2768688,16,35,25.3
2769300,63,33,30.0
2769912,0,10,28.0
2770524,7,35,24.3
2771136,68,34,27.0
2771748,4,12,24.5
2772360,13,33,26.0
2772972,65,28,28.3
2773584,98,9,27.7
2774196,17,29,26.3
2774808,31,41,27.0
2775420,80,38,25.0
2776032,6,27,26.0
2776644,17,37,25.3
2777256,73,37,26.3
2777868,8,21,26.3
2778480,12,35,25.3
2779092,63,33,25.7
2779704,99,9,28.0
2780316,5,25,26.7
2780928,10,27,25.0
2781540,10,32,23.3
2782152,53,28,29.0
2782764,90,18,28.0
2783376,93,29,24.7
2783988,98,30,27.7
2784600,0,30,26.3
2785212,8,30,25.3
2785824,14,34,24.0
2786436,58,33,31.3
2787048,98,7,29.7
2787660,101,34,20.7
2788272,2,34,27.3
2788884,65,30,28.0
2789496,97,9,29.7
2790108,6,35,23.7
2790720,68,31,26.3
2791332,0,8,29.0
2791944,9,30,28.3
2792556,60,27,26.3
2793168,98,5,30.0
2793780,3,43,22.7
2794392,100,41,21.3
2795004,11,48,25.0
2795616,7,101,25.7
2796228,96,28,26.7
2796840,6,38,25.7
2797452,67,37,29.7
2798064,6,10,25.0
2798676,13,33,27.0
2799288,59,29,29.3
2799900,97,2,28.0
2800512,1,33,25.7
2801124,63,31,30.0
2801736,97,7,25.7
2802348,0,33,23.7
2802960,64,30,29.7
2803572,99,8,25.7
2804184,8,30,24.0
2804796,61,23,27.0
2805408,17,26,22.3
2806020,54,20,29.3
2806632,9,31,27.0
2807244,66,24,29.3
2807856,17,34,24.7
2808468,67,33,28.3
2809080,8,11,28.0
2809692,20,32,24.3
2810304,68,26,27.0
2810916,18,26,26.0
2811528,59,18,25.7
2812140,15,25,24.3
2812752,54,22,29.3
2813364,100,76,25.3
2813976,13,26,25.3
2814588,52,24,27.0
2815200,94,23,27.7
2815812,15,35,23.7
2816424,63,33,26.0
2817036,101,10,27.7
2817648,19,34,25.3
2818260,57,32,28.3
2818872,101,12,28.3
2819484,18,38,23.0
2820096,68,32,28.0
2820708,101,9,28.7
2821320,22,42,27.7
2821932,79,39,25.7
2822544,3,21,26.0
2823156,10,36,25.0
2823768,65,34,29.0
2824380,6,12,25.7
2824992,14,33,23.0
2825604,64,32,28.3
2826216,1,11,25.7
2826828,7,32,28.7
2827440,61,28,28.3
2828052,96,1,27.7
2828664,20,27,27.0
2829276,81,20,27.0
2829888,14,27,26.3
2830500,34,32,29.3
2831112,87,30,25.0
2831724,11,30,23.0
2832336,67,24,26.3
2832948,15,25,25.3
2833560,33,33,27.0
2834172,84,28,24.3
2834784,5,28,24.3
2835396,19,31,27.0
2836008,60,26,28.0
2836620,98,68,24.7
2837232,11,24,24.7
2837844,23,35,23.3
2838456,70,33,26.3
2839068,3,11,26.7
2839680,12,27,25.3
2840292,24,31,25.0
2840904,71,26,24.0
2841516,2,29,25.0
2842128,17,36,26.0
2842740,62,36,27.7
2843352,2,13,29.0
2843964,10,35,24.7
2844576,61,31,26.7
2845188,96,10,28.3
2845800,3,39,23.3
2846412,67,39,28.3
2847024,3,23,23.0
2847636,11,42,25.3
2848248,85,36,26.3
2848860,1,45,24.2
2849472,96,94,27.7
2850084,100,19,29.7
2850696,11,28,25.0
2851308,33,23,30.3
2851920,95,17,27.3
2852532,8,31,26.3
2853144,60,28,27.3
2853756,93,7,28.0
2854368,5,41,23.7
2854980,83,39,24.0
2855592,1,23,27.2
2856204,8,35,24.3
2856816,60,35,28.3
2857428,3,8,26.3
2858040,3,31,25.7
2858652,52,26,29.3
2859264,91,19,27.0
2859876,2,34,26.0
2860488,61,30,27.7
2861100,96,4,26.7
2861712,0,48,23.7
2862324,96,0,30.3
2862936,101,47,21.7
2863548,8,35,22.7
2864160,62,35,29.3
2864772,1,17,27.3
2865384,9,40,24.7
2865996,67,40,28.7
2866608,5,22,23.7
2867220,17,39,24.3
2867832,69,39,26.7
2868444,7,22,25.3
2869056,17,40,23.0
2869668,74,40,26.7
2870280,6,22,27.3
2870892,16,35,20.0
2871504,64,34,28.7
2872116,0,15,28.0
2872728,8,36,24.0
2873340,66,35,28.0
2873952,0,12,28.7
2874564,7,34,25.0
2875176,63,30,28.0
2875788,92,10,27.0
2876400,99,35,25.3
2877012,4,36,25.0
2877624,59,34,28.7
2878236,0,8,27.3
2878848,7,34,24.0
2879460,62,31,27.3
2880072,96,12,27.7
2880684,2,41,25.3
2881296,84,37,24.7
2881908,98,15,28.7
2882520,7,27,25.3
2883132,21,30,26.3
2883744,63,25,27.0
2884356,92,43,22.7
2884968,0,23,25.0
2885580,7,30,23.3
2886192,55,27,27.3
2886804,96,7,29.7
2887416,10,44,27.3
2888028,2,92,24.3
2888640,87,12,30.0
2889252,12,34,26.0
2889864,60,32,29.7
2890476,1,12,30.3
2891088,13,34,24.0
2891700,66,32,29.0
2892312,99,16,28.0
2892924,18,32,23.3
2893536,62,30,29.7
2894148,0,17,25.3
2894760,13,38,25.7
2895372,70,38,27.7
2895984,9,21,24.7
2896596,15,39,23.7
2897208,65,39,31.0
2897820,3,20,25.3
2898432,15,41,23.7
2899044,71,41,29.0
2899656,6,25,27.0
2900268,16,43,24.0
2900880,94,40,23.3
2901492,12,32,23.7
2902104,64,32,26.3
2902716,100,19,26.0
2903328,18,37,23.0
2903940,67,37,29.7
2904552,5,20,26.0
2905164,12,36,26.0
2905776,66,35,27.7
2906388,5,15,27.0
2907000,8,38,24.0
2907612,64,38,27.3
2908224,1,16,28.3
2908836,6,38,24.3
2909448,69,38,27.7
2910060,6,15,25.3
2910672,15,41,23.7
2911284,89,40,25.0
2911896,12,30,24.3
2912508,64,30,27.7
2913120,0,19,27.3
2913732,13,46,22.0
2914344,9,2,27.3
2914956,10,44,23.3
2915568,0,6,27.7
2916180,6,43,21.3
2916792,92,32,24.7
2917404,7,45,24.3
2918016,2,95,28.3
2918628,90,18,29.7
2919240,8,35,24.3
2919852,58,35,31.0
2920464,101,15,26.3
2921076,9,38,25.0
2921688,62,38,28.7
2922300,101,17,26.3
2922912,10,38,25.7
2923524,64,38,30.3
2924136,100,25,26.3
2924748,4,44,25.3
2925360,94,6,29.3
2925972,13,46,25.3
2926584,3,96,27.7
2927196,85,14,28.3
2927808,11,41,24.3
2928420,74,41,27.0
2929032,3,26,26.3
2929644,15,37,24.7
2930256,63,37,30.7
2930868,1,18,24.0
2931480,9,37,27.0
2932092,65,37,29.7
2932704,5,16,28.0
2933316,13,37,24.7
2933928,69,36,29.0
2934540,3,14,25.7
2935152,11,34,23.3
2935764,66,31,27.0
2936376,0,9,29.3
2936988,10,34,23.7
2937600,64,33,29.0
2938212,100,11,28.0
2938824,19,38,24.3
2939436,69,38,29.7
2940048,7,11,27.7
2940660,14,39,23.7
2941272,73,38,27.7
2941884,7,13,25.0
2942496,12,35,23.0
2943108,63,34,28.7
2943720,0,9,28.0
2944332,8,33,26.0
2944944,63,30,28.0
2945556,97,11,27.7
2946168,18,37,24.3
2946780,68,37,28.3
2947392,5,15,24.7
2948004,10,37,25.3
2948616,63,37,27.7
2949228,2,14,24.7
2949840,10,34,21.7
2950452,64,32,26.7
2951064,1,8,25.8
2951676,7,33,27.0
2952288,63,33,30.3
2952900,2,10,29.7
2953512,8,34,26.0
2954124,64,34,31.7
2954736,1,16,27.7
2955348,9,42,22.7
2955960,76,42,27.0
2956572,11,28,24.7
2957184,54,28,27.0
2957796,3,10,25.3
2958408,11,34,24.3
2959020,63,34,28.3
2959632,1,13,24.8
2960244,8,34,23.3
2960856,58,30,30.0
2961468,93,5,29.7
2962080,10,33,23.0
2962692,60,28,27.0
2963304,98,3,29.7
2963916,24,35,25.3
2964528,69,35,28.7
2965140,1,13,28.0
2965752,9,38,24.3
2966364,65,34,29.7
2966976,101,5,28.0
2967588,15,24,23.0
2968200,21,34,25.0
2968812,60,34,29.0
2969424,4,12,28.2
2970036,11,39,25.0
2970648,71,38,26.7
2971260,6,17,24.0
2971872,14,34,22.3
2972484,65,33,29.0
2973096,0,12,27.7
2973708,13,40,23.0
2974320,71,40,28.7
2974932,101,19,27.0
2975544,10,41,24.0
2976156,99,5,29.3
2976768,12,46,25.0
2977380,7,93,24.0
2977992,85,9,28.7
2978604,5,31,25.3
2979216,66,30,28.3
2979828,97,12,27.2
2980440,9,35,28.3
2981052,64,35,28.7
2981664,0,12,27.0
2982276,8,37,27.0
2982888,63,36,29.3
2983500,101,9,27.0
2984112,12,37,26.3
2984724,63,35,26.3
2985336,1,6,28.0
2985948,5,34,24.0
2986560,63,32,29.7
2987172,99,10,29.3
2987784,18,31,25.7
2988396,58,30,29.7
2989008,1,1,25.3
2989620,73,99,29.3
2990232,16,11,24.0
2990844,27,31,26.7
2991456,79,24,28.0
2992068,17,29,22.3
2992680,57,22,28.3
2993292,11,28,25.3
2993904,51,19,26.3
2994516,8,29,25.0
2995128,54,17,26.3
2995740,13,30,25.0
2996352,58,22,28.3
2996964,16,30,28.0
2997576,58,23,28.3
2998188,11,31,24.0
2998800,59,26,28.0
2999412,92,99,24.3
3000024,101,17,29.7
3000636,12,36,22.3
3001248,56,29,30.7
