step_time,gneJ00_offset,gneJ9_offset,reward
2520828,77,61,-3.236220472440945
2521134,70,75,0.21641791044776118
2521440,54,72,-1.7196969696969697
2521746,46,63,-3.652482269503546
2522052,41,36,10.605504587155963
2522358,34,58,4.724137931034483
2522664,29,49,3.574074074074074
2522970,22,22,-3.6160714285714284
2523276,14,44,3.225
2523582,7,35,4.241071428571429
2523888,0,26,-2.495798319327731
2524194,97,23,-2.2616822429906542
2524500,90,20,-4.427272727272728
2524806,14,17,7.486725663716814
2525112,0,8,-0.9327731092436975
2525418,95,5,-3.0272727272727273
2525724,90,8,-4.543859649122807
2526030,83,5,-4.527272727272727
2526336,78,2,-0.45132743362831856
2526642,71,101,2.169811320754717
2526948,31,92,-3.5625
2527254,17,12,3.1794871794871793
2527560,57,30,-0.5269461077844312
2527866,50,21,2.9464285714285716
2528172,34,43,0.07563025210084033
2528478,16,34,2.146551724137931
2528784,93,25,-0.512
2529090,86,51,5.135593220338983
2529396,74,48,-7.576923076923077
2529702,67,39,3.789473684210526
2530008,60,29,-4.462809917355372
2530314,35,26,5.074766355140187
2530620,30,17,-1.6194690265486726
2530926,16,8,2.5254237288135593
2531232,9,101,0.9545454545454546
2531538,71,71,0.43609022556390975
2531844,57,62,-6.387323943661972
2532150,50,53,-2.2913907284768213
2532456,43,75,15.336363636363636
2532762,27,97,2.097560975609756
2533068,20,17,-1.5701754385964912
2533374,6,8,-4.811475409836065
2533680,101,30,2.7916666666666665
2533986,94,27,-3.6226415094339623
2534292,87,21,-1.5321100917431192
2534598,71,12,-1.8135593220338984
2534904,57,3,0.36607142857142855
2535210,49,96,-2.9008264462809916
2535516,60,90,-0.35964912280701755
2535822,55,81,-4.983739837398374
2536128,47,72,-1.8333333333333333
2536434,39,90,11.792792792792794
2536740,54,10,-9.108247422680412
2537046,29,1,13.026315789473685
2537352,6,76,-2.890625
2537658,92,98,0.4728682170542636
2537964,45,88,2.4482758620689653
2538270,40,79,-0.32727272727272727
2538576,15,76,-3.78125
2538882,101,73,7.975
2539188,94,70,-4.554545454545455
2539494,87,64,-4.452991452991453
2539800,38,55,-7.006711409395973
2540106,31,77,13.15126050420168
2540412,26,99,3.4166666666666665
2540718,10,90,-4.245614035087719
2541024,5,87,7.859649122807017
2541330,95,77,-5.325396825396825
2541636,90,80,2.5964912280701755
2541942,85,83,-4.218487394957983
2542248,60,80,0.3951612903225806
2542554,55,71,-2.9473684210526314
2542860,41,62,-2.8732394366197185
2543166,34,84,10.25
2543472,17,75,-4.133333333333334
2543778,1,93,5.462809917355372
2544084,80,83,-5.140495867768595
2544390,55,73,-0.44274809160305345
2544696,48,64,-3.892857142857143
2545002,43,78,14.763636363636364
2545308,14,100,-7.367647058823529
2545614,6,91,7.008849557522124
2545920,94,11,0.7480314960629921
2546226,76,5,-3.3181818181818183
2546532,71,2,-1.4778761061946903
2546838,84,95,3.0535714285714284
2547144,61,89,-0.2782608695652174
2547450,47,9,-5.936305732484076
2547756,40,27,9.118181818181819
2548062,33,24,6.6415094339622645
2548368,46,5,-3.368
2548674,41,80,0.9541284403669725
2548980,36,9,1.6140350877192982
2549286,29,0,-0.34782608695652173
2549592,24,40,-2.5636363636363635
2549898,17,62,5.897435897435898
2550204,10,80,0.8571428571428571
2550510,5,77,-4.412280701754386
2550816,0,67,-0.31932773109243695
2551122,95,64,0.6875
2551428,90,67,-1.9824561403508771
2551734,83,70,-4.8347107438016526
2552040,76,67,-6.7578125
2552346,69,64,-4.496296296296296
2552652,64,55,-0.6071428571428571
2552958,57,77,-1.3741496598639455
2553264,52,68,1.0588235294117647
2553570,44,58,-3.2465753424657535
2553876,39,49,9.927927927927929
2554182,32,71,3.1779661016949152
2554488,18,62,-6.008403361344538
2554794,11,84,7.486486486486487
2555100,96,4,-1.936
2555406,91,41,-2.5486725663716814
2555712,86,38,0.7589285714285714
2556018,81,35,-2.4956521739130433
2556324,74,25,-3.416
2556630,67,16,-0.07017543859649122
2556936,60,6,-4.733870967741935
2557242,42,99,2.1440677966101696
2557548,26,69,4.362903225806452
2557854,11,60,-2.9430894308943087
2558160,4,82,9.843478260869565
2558466,98,100,2.130081300813008
2558772,90,97,-4.4485981308411215
2559078,83,100,-4.743801652892562
2559384,75,71,1.7131782945736433
2559690,61,68,-6.8161764705882355
2559996,53,90,-7.52317880794702
2560302,48,10,-3.826923076923077
2560608,23,24,18.5
2560914,36,42,-8.6
2561220,22,33,18.666666666666668
2561526,17,88,-0.5384615384615384
2561832,12,4,2.1272727272727274
2562138,7,22,-0.3482142857142857
2562444,101,12,2.1864406779661016
2562750,25,9,6.952830188679245
2563056,18,0,-1.9130434782608696
2563362,13,22,5.192660550458716
2563668,5,13,2.0
2563974,0,3,-4.060869565217391
2564280,94,0,2.5132743362831858
2564586,89,96,-6.153153153153153
2564892,100,90,0.06140350877192982
2565198,95,87,-0.7706422018348624
2565504,83,90,-1.3884297520661157
2565810,78,87,-3.5213675213675213
2566116,66,84,-4.1
2566422,49,81,-2.83739837398374
2566728,41,75,5.607142857142857
2567034,25,4,-2.632
2567340,20,97,0.2807017543859649
2567646,13,88,1.9913793103448276
2567952,8,79,3.4234234234234235
2568258,85,52,-1.6544117647058822
2568564,77,49,-2.826771653543307
2568870,70,67,-0.3656716417910448
2569176,63,64,-5.364285714285714
2569482,58,55,-2.3835616438356166
2569788,51,46,-5.836601307189542
2570094,44,35,14.521739130434783
2570400,37,26,5.185840707964601
2570706,32,17,0.8672566371681416
2571012,18,8,0.8403361344537815
2571318,11,30,3.054054054054054
2571624,4,48,3.2956521739130435
2571930,99,66,7.254098360655738
2572236,91,63,-5.778761061946903
2572542,86,60,-4.406779661016949
2572848,79,57,-5.896
2573154,72,48,-1.9166666666666667
2573460,65,45,8.666666666666666
2573766,58,35,-2.139130434782609
2574072,51,26,-6.048387096774194
2574378,46,15,-1.5391304347826087
2574684,32,90,4.8474576271186445
2574990,50,81,-1.008130081300813
2575296,42,1,7.684684684684685
2575602,88,73,-10.298507462686567
2575908,81,70,2.2113821138211383
2576214,62,60,-5.436619718309859
2576520,55,50,-3.0067114093959733
2576826,30,41,13.330357142857142
2577132,25,32,3.376146788990826
2577438,0,23,-4.110236220472441
2577744,95,20,2.918181818181818
2578050,19,23,-9.475675675675676
2578356,12,14,18.7
2578662,100,32,0.6115702479338843
2578968,75,29,-4.570247933884297
2579274,50,26,9.85981308411215
2579580,45,48,0.5370370370370371
2579886,38,39,1.3928571428571428
2580192,13,61,-2.54014598540146
2580498,6,52,4.734513274336283
2580804,100,25,1.115702479338843
2581110,93,22,-0.3055555555555556
2581416,85,19,-1.2702702702702702
2581722,80,16,-4.587719298245614
2582028,73,6,-3.024193548387097
2582334,55,0,-2.408695652173913
2582640,50,93,2.3333333333333335
2582946,27,13,0.3333333333333333
2583252,22,35,4.848214285714286
2583558,15,90,-1.1764705882352942
2583864,10,87,5.5963302752293576
2584170,100,84,1.625
2584476,83,81,-3.553719008264463
2584782,75,78,-6.134920634920635
2585088,46,75,1.178294573643411
2585394,30,48,2.05
2585700,23,39,7.495495495495495
2586006,100,57,1.7573529411764706
2586312,93,54,-6.333333333333333
2586618,86,51,-7.0508474576271185
2586924,74,48,-6.930769230769231
2587230,67,39,5.947368421052632
2587536,42,29,-1.4132231404958677
2587842,17,101,0.39097744360902253
2588148,16,17,10.132075471698114
2588454,2,8,-0.1794871794871795
2588760,97,5,2.4727272727272727
2589066,92,97,-8.553571428571429
2589372,85,87,-5.3760683760683765
2589678,73,84,-3.3666666666666667
2589984,56,78,-1.492063492063492
2590290,27,12,-8.954802259887005
2590596,13,34,19.727272727272727
2590902,98,25,5.382113821138211
2591208,52,22,5.055555555555555
2591514,44,12,-4.330508474576271
2591820,30,3,2.5625
2592126,22,96,-1.2410714285714286
2592432,33,49,-3.9870967741935486
2592738,26,30,10.747747747747749
2593044,19,21,2.7232142857142856
2593350,3,12,-0.6271186440677966
2593656,91,2,-1.0176991150442478
2593962,84,101,-7.962264150943396
2594268,54,95,4.339449541284404
2594574,31,86,-3.1186440677966103
2594880,81,6,0.3741935483870968
2595186,65,98,-0.36134453781512604
2595492,18,88,-0.7155172413793104
2595798,13,8,6.165137614678899
2596104,6,101,3.769911504424779
2596410,5,74,-0.868421052631579
2596716,100,64,-3.4132231404958677
2597022,95,61,-4.26605504587156
2597328,88,64,4.336206896551724
2597634,83,61,-4.892561983471074
2597940,76,58,-4.4609375
2598246,71,55,-5.496240601503759
2598552,64,46,-0.5928571428571429
2598858,57,68,-4.653061224489796
2599164,49,59,3.3448275862068964
2599470,42,53,9.522522522522523
2599776,35,23,0.6434782608695652
2600082,28,14,6.517241379310345
2600388,14,5,-4.893805309734513
2600694,9,98,6.0181818181818185
2601000,64,88,5.051724137931035
2601306,59,56,-8.23448275862069
2601612,42,50,-2.3766233766233764
2601918,3,20,6.285714285714286
2602224,29,10,9.05
2602530,4,85,-2.7615384615384615
2602836,101,1,-1.7333333333333334
2603142,78,100,-2.6542056074766354
2603448,70,97,-1.1869158878504673
2603754,63,94,-4.836363636363636
2604060,49,85,-4.352941176470588
2604366,44,79,5.275229357798165
2604672,19,70,-6.183206106870229
2604978,0,61,3.2540983606557377
2605284,95,58,1.0535714285714286
2605590,90,61,0.6842105263157895
2605896,83,64,-2.5041322314049586
2606202,78,61,-6.531746031746032
2606508,71,58,-4.894736842105263
2606814,66,49,-4.934782608695652
2607120,59,46,14.616822429906541
2607426,52,40,-0.8818181818181818
2607732,45,30,-4.883333333333334
2608038,38,21,14.8125
2608344,22,43,-3.34375
2608650,4,98,-7.392307692307693
2608956,59,14,1.5061728395061729
2609262,45,8,10.963636363636363
2609568,38,101,-0.33035714285714285
2609874,37,21,2.2389380530973453
2610180,19,12,-0.8389830508474576
2610486,5,3,-2.5357142857142856
2610792,99,95,4.344262295081967
2611098,76,92,-4.544642857142857
2611404,71,89,-1.4956521739130435
2611710,57,80,-4.217741935483871
2612016,52,71,-4.924812030075188
2612322,38,61,-2.839160839160839
2612628,31,83,14.243697478991596
2612934,6,3,-3.9609375
2613240,100,25,7.2809917355371905
2613546,93,22,-3.9537037037037037
2613852,85,19,-1.135135135135135
2614158,80,16,-4.008771929824562
2614464,73,6,-1.564516129032258
2614770,57,0,0.25217391304347825
2615076,52,93,-2.245614035087719
2615382,29,83,-5.8429752066115705
2615688,4,56,5.223076923076923
2615994,89,74,5.818181818181818
2616300,82,68,-4.19672131147541
2616606,74,65,-5.130769230769231
2616912,67,55,-4.547445255474453
2617218,60,45,-6.1875
2617524,53,42,16.712962962962962
2617830,39,32,-7.059322033898305
2618136,14,39,5.845588235294118
2618442,7,30,6.785714285714286
2618748,0,20,3.5486725663716814
2619054,26,17,1.654867256637168
2619360,12,8,-1.9344262295081966
2619666,5,26,5.824561403508772
2619972,0,16,0.9649122807017544
2620278,95,13,3.732142857142857
2620584,88,16,-8.293103448275861
2620890,81,13,-0.8461538461538461
2621196,74,3,-6.113043478260869
2621502,66,96,-1.4793388429752066
2621808,77,93,5.198198198198198
2622114,54,9,-6.86
2622420,47,0,6.426086956521739
2622726,42,18,10.50925925925926
2623032,35,90,-1.5391304347826087
2623338,30,81,-7.258333333333334
2623644,22,72,4.383928571428571
2623950,14,25,-1.475
2624256,7,16,10.419642857142858
2624562,0,6,3.73109243697479
2624868,86,3,-1.7589285714285714
2625174,78,0,-6.556521739130435
2625480,73,99,-0.21296296296296297
2625786,57,93,-3.063063063063063
2626092,34,84,-1.7666666666666666
2626398,46,75,-1.4728682170542635
2626704,30,48,4.658333333333333
2627010,23,39,5.513513513513513
2627316,16,57,-0.4406779661016949
2627622,9,75,6.172727272727273
2627928,95,65,-2.5396825396825395
2628234,88,68,0.7758620689655172
2628540,80,65,-9.362903225806452
2628846,73,55,-3.114503816793893
2629152,66,49,-3.152173913043478
2629458,59,46,11.149532710280374
2629764,52,40,-4.109090909090909
2630070,45,30,-4.341666666666667
2630376,38,21,8.267857142857142
2630682,22,43,-4.953125
2630988,4,98,-0.5384615384615384
2631294,59,14,5.845679012345679
2631600,45,8,6.509090909090909
2631906,38,101,-1.3303571428571428
2632212,37,21,1.1858407079646018
2632518,21,12,2.7203389830508473
2632824,7,2,-1.3008849557522124
2633130,0,94,-0.6637168141592921
2633436,88,91,-4.247787610619469
2633742,67,88,-3.0689655172413794
2634048,62,78,-2.2301587301587302
2634354,33,68,-2.036764705882353
2634660,25,49,7.571428571428571
2634966,18,40,0.7610619469026548
2635272,11,62,3.063063063063063
2635578,4,84,2.417391304347826
2635884,89,33,-2.734848484848485
2636190,84,27,-3.15
2636496,77,21,-0.03669724770642202
2636802,61,39,-2.769230769230769
2637108,54,61,-5.666666666666667
2637414,47,52,-3.5921052631578947
2637720,39,70,16.486486486486488
2638026,20,92,-4.5
2638332,15,83,4.07563025210084
2638638,92,80,2.725806451612903
2638944,87,70,-7.598290598290598
2639250,68,61,-3.0661764705882355
2639556,61,58,-4.629370629370629
2639862,56,80,-2.081081081081081
2640168,51,77,4.661417322834645
2640474,46,99,-6.677215189873418
2640780,30,72,11.925
2641086,22,63,-1.0892857142857142
2641392,17,16,-2.1880341880341883
2641698,10,34,8.482142857142858
2642004,95,31,3.697478991596639
2642310,88,34,-3.4827586206896552
2642616,71,31,0.35294117647058826
2642922,64,22,-5.4140625
2643228,56,44,-2.2635135135135136
2643534,49,41,7.743119266055046
2643840,44,35,1.9174311926605505
2644146,37,26,-1.8672566371681416
2644452,32,17,1.0884955752212389
2644758,18,8,-0.15126050420168066
2645064,11,30,4.531531531531532
2645370,4,52,6.443478260869565
2645676,98,70,0.6585365853658537
2645982,91,67,-9.035398230088495
2646288,84,64,-4.308333333333334
2646594,79,58,-1.52
2646900,74,49,-4.746153846153846
2647206,67,40,8.663716814159292
2647512,60,30,-5.275
2647818,53,27,4.764150943396227
2648124,46,49,-11.91139240506329
2648430,39,22,14.981981981981981
2648736,31,44,-1.638655462184874
2649042,24,66,4.572727272727272
2649348,16,88,0.5508474576271186
2649654,11,79,1.2962962962962963
2649960,88,101,-1.0526315789473684
2650266,87,98,2.9150943396226414
2650572,82,89,-4.226086956521739
2650878,75,86,-3.1440677966101696
2651184,23,83,1.7520661157024793
2651490,100,101,-1.1397058823529411
2651796,99,98,0.2857142857142857
2652102,94,59,-2.5545454545454547
2652408,87,56,-6.051282051282051
2652714,70,47,-5.104477611940299
2653020,63,44,10.726415094339623
2653326,56,35,-0.13043478260869565
2653632,49,32,-2.4661016949152543
2653938,24,26,3.185483870967742
2654244,19,48,3.121739130434783
2654550,12,39,3.1545454545454548
2654856,5,61,0.6403508771929824
2655162,100,51,0.05785123966942149
2655468,88,48,-5.637931034482759
2655774,81,45,3.1944444444444446
2656080,74,35,-7.339130434782609
2656386,67,26,-4.82258064516129
2656692,62,16,1.780701754385965
2656998,55,13,0.3418803418803419
2657304,48,4,-1.2456140350877194
2657610,43,18,10.472727272727273
2657916,36,40,-2.482456140350877
2658222,29,31,2.4789915966386555
2658528,22,4,-3.1160714285714284
2658834,17,59,5.170940170940171
2659140,10,77,3.8660714285714284
2659446,3,74,-3.853448275862069
2659752,98,64,1.91869918699187
2660058,93,61,-1.009009009009009
2660364,86,58,-5.169491525423729
2660670,81,55,-4.691056910569106
2660976,74,45,-3.423076923076923
2661282,67,36,9.236842105263158
2661588,60,26,0.5967741935483871
2661894,55,23,5.261682242990654
2662200,48,14,-5.75
2662506,34,28,2.73109243697479
2662812,20,81,3.8034188034188032
2663118,12,72,-5.557377049180328
2663424,4,94,10.11304347826087
2663730,92,10,0.32558139534883723
2664036,87,0,-4.6347826086956525
2664342,82,93,1.0614035087719298
2664648,59,90,0.07894736842105263
2664954,54,84,-5.3
2665260,37,75,-3.9069767441860463
2665566,30,66,4.791666666666667
2665872,22,57,-1.9910714285714286
2666178,15,10,-0.6134453781512605
2666484,10,7,8.953703703703704
2666790,2,4,0.3063063063063063
2667096,99,1,2.759259259259259
2667402,76,97,-2.727272727272727
2667708,69,94,-2.6363636363636362
2668014,55,85,-3.722689075630252
2668320,50,76,-3.7421875
2668626,43,98,12.427272727272728
2668932,38,18,0.9464285714285714
2669238,31,40,-0.36134453781512604
2669544,24,62,3.9545454545454546
2669850,17,84,0.4700854700854701
2670156,0,15,-1.7459016393442623
2670462,88,12,1.320754716981132
2670768,74,9,-3.2452830188679247
2671074,67,0,-3.965217391304348
2671380,62,92,-2.4
2671686,57,89,-4.51304347826087
2671992,50,80,-2.064516129032258
2672298,19,0,2.6417910447761193
2672604,14,93,8.61111111111111
2672910,93,84,-2.816666666666667
2673216,76,81,-3.2357723577235773
2673522,68,78,-2.1587301587301586
2673828,39,75,-0.9922480620155039
2674134,32,97,4.720338983050848
2674440,25,88,0.41964285714285715
2674746,20,79,-2.6578947368421053
2675052,97,70,-0.1417910447761194
2675358,90,60,-1.543859649122807
2675664,83,57,-4.8347107438016526
2675970,76,54,-6.65625
2676276,69,51,-4.644444444444445
2676582,57,42,-8.619047619047619
2676888,43,33,13.897435897435898
2677194,38,55,9.348214285714286
2677500,31,77,1.0168067226890756
2677806,24,68,0.9272727272727272
2678112,16,90,-1.4661016949152543
2678418,11,81,10.0
2678724,3,1,3.1379310344827585
2679030,82,93,5.578947368421052
2679336,59,90,-0.5350877192982456
2679642,54,84,-2.816666666666667
2679948,37,75,-5.271317829457364
2680254,30,66,2.716666666666667
2680560,22,57,1.1339285714285714
2680866,15,10,0.2857142857142857
2681172,10,7,5.888888888888889
2681478,2,4,-2.4684684684684686
2681784,99,1,1.8611111111111112
2682090,76,97,-4.1909090909090905
2682396,69,94,-4.663636363636364
2682702,55,85,-3.3781512605042017
2683008,50,76,-3.3671875
2683314,43,98,12.436363636363636
2683620,38,18,-0.17857142857142858
2683926,31,40,1.815126050420168
2684232,24,31,2.5272727272727273
2684538,17,53,3.2393162393162394
2684844,10,71,2.75
2685150,5,68,-5.0
2685456,99,58,-3.0655737704918034
2685762,94,52,-0.5
2686068,86,46,-4.483050847457627
2686374,88,43,7.831775700934579
2686680,70,40,-0.9727272727272728
2686986,63,37,-2.079646017699115
2687292,56,28,-5.655737704918033
2687598,42,25,5.583333333333333
2687904,35,97,-0.7913043478260869
2688210,28,88,-1.3275862068965518
2688516,23,79,-0.36936936936936937
2688822,100,97,-0.3897058823529412
2689128,93,71,5.873873873873874
2689434,88,68,-4.172413793103448
2689740,80,65,-6.685483870967742
2690046,73,55,-6.549618320610687
2690352,66,49,-2.6739130434782608
2690658,59,46,9.813084112149532
2690964,52,40,0.6545454545454545
2691270,45,30,-3.3
2691576,38,21,11.089285714285714
2691882,22,10,-5.708333333333333
2692188,17,65,1.0341880341880343
2692494,10,83,3.4732142857142856
2692800,87,80,-2.2016129032258065
2693106,82,71,-3.8442622950819674
2693412,77,68,-3.8818897637795278
2693718,69,86,-3.0814814814814815
2694024,17,77,6.866141732283465
2694330,10,95,7.116071428571429
2694636,89,92,0.0
2694942,84,8,-9.091666666666667
2695248,77,2,-0.8230088495575221
2695554,70,20,-3.462686567164179
2695860,96,17,10.56637168141593
2696166,82,54,-5.959016393442623
2696472,75,51,-4.813953488372093
2696778,63,48,-5.588652482269503
2697084,56,39,13.710526315789474
2697390,49,36,-1.8421052631578947
2697696,42,30,5.837837837837838
2698002,35,0,2.1826086956521737
2698308,30,93,2.1491228070175437
2698614,7,84,-7.033333333333333
2698920,95,81,6.284552845528455
2699226,87,84,-0.39316239316239315
2699532,73,75,-5.5813953488372094
2699838,16,69,-2.4074074074074074
2700144,1,60,10.432203389830509
2700450,96,48,-2.4864864864864864
2700756,89,85,-1.4869565217391305
2701062,84,1,-9.308333333333334
2701368,61,97,6.290909090909091
2701674,54,88,-5.637931034482759
2701980,49,79,-5.232
2702286,24,73,6.015503875968992
2702592,17,64,1.623931623931624
2702898,12,82,7.8
2703204,4,100,2.582608695652174
2703510,98,16,1.8780487804878048
2703816,91,13,0.5752212389380531
2704122,84,10,-4.62962962962963
2704428,79,4,-2.936936936936937
2704734,74,97,-5.558333333333334
2705040,67,88,4.060344827586207
2705346,62,79,-7.888
2705652,37,76,-1.765625
2705958,30,67,6.458333333333333
2706264,23,58,-0.8108108108108109
2706570,18,55,-0.45689655172413796
2706876,11,77,8.234234234234235
2707182,4,74,0.0
2707488,99,92,4.049180327868853
2707794,94,86,-3.4363636363636365
2708100,42,83,-0.9421487603305785
2708406,17,53,-0.15037593984962405
2708712,10,71,8.0625
2709018,5,68,-2.517543859649123
2709324,99,58,-2.3278688524590163
2709630,94,52,-1.3272727272727274
2709936,86,49,-7.813559322033898
2710242,79,46,5.822429906542056
2710548,72,37,1.6283185840707965
2710854,65,34,1.7327586206896552
2711160,48,24,-1.0555555555555556
2711466,61,38,-8.31958762886598
2711772,56,29,13.256198347107437
2712078,31,26,6.05607476635514
2712384,26,17,-0.6018518518518519
2712690,12,8,-3.377049180327869
2712996,5,26,7.342105263157895
2713302,0,16,3.9649122807017543
2713608,95,13,-0.5803571428571429
2713914,88,16,-5.974137931034483
2714220,81,13,-3.547008547008547
2714526,74,3,-4.3304347826086955
2714832,66,96,-0.6694214876033058
2715138,77,93,3.855855855855856
2715444,54,5,-6.1066666666666665
2715750,49,98,3.4789915966386555
2716056,44,92,6.614678899082569
2716362,39,70,1.837837837837838
2716668,32,92,2.711864406779661
2716974,27,83,-0.9363636363636364
2717280,2,3,-4.378787878787879
2717586,96,0,0.0990990990990991
2717892,91,37,-2.4070796460176993
2718198,84,34,-0.008620689655172414
2718504,67,28,-3.5
2718810,3,19,4.087719298245614
2719116,100,9,-1.0826446280991735
2719422,93,85,-1.045045045045045
2719728,82,82,-5.327868852459017
2720034,74,79,-3.064
2720340,43,70,-2.1791044776119404
2720646,36,92,15.807017543859649
2720952,31,83,-3.7983193277310923
2721258,6,74,-4.328125
2721564,101,47,6.383333333333334
2721870,94,44,0.6698113207547169
2722176,87,41,-1.073394495412844
2722482,82,32,-4.601694915254237
2722788,57,29,2.925619834710744
2723094,32,20,1.9115044247787611
2723400,58,11,4.361344537815126
2723706,40,2,-5.15929203539823
2724012,33,101,5.915094339622642
2724318,32,82,-0.8095238095238095
2724624,24,73,-0.7876106194690266
2724930,17,64,-0.6581196581196581
2725236,12,82,8.00909090909091
2725542,4,100,1.2608695652173914
2725848,98,16,2.073170731707317
2726154,91,13,-3.893805309734513
2726460,84,10,-2.0277777777777777
2726766,79,4,-5.45945945945946
2727072,74,97,-3.3833333333333333
2727378,67,88,-2.8189655172413794
2727684,62,79,-7.152
2727990,37,76,-0.4453125
2728296,30,67,7.658333333333333
2728602,23,58,-0.17117117117117117
2728908,18,1,0.15517241379310345
2729214,97,23,-2.3149606299212597
2729520,90,20,4.536363636363636
2729826,14,17,5.0265486725663715
2730132,0,8,2.2857142857142856
2730438,95,5,-3.727272727272727
2730744,90,8,-4.859649122807017
2731050,83,5,0.4818181818181818
2731356,78,2,-4.053097345132743
2731662,71,101,1.5660377358490567
2731968,70,92,-6.821428571428571
2732274,65,89,-2.5391304347826087
2732580,58,79,-4.632
2732886,33,70,1.828358208955224
2733192,26,51,11.81981981981982
2733498,14,42,-1.1
2733804,0,33,5.735042735042735
2734110,97,30,-1.1727272727272726
2734416,90,27,-7.566037735849057
2734722,83,24,0.5377358490566038
2735028,96,21,7.944954128440367
2735334,80,58,-9.766129032258064
2735640,75,48,-6.503875968992248
2735946,68,45,7.972222222222222
2736252,61,42,-0.7129629629629629
2736558,47,33,-3.52991452991453
2736864,42,51,15.768518518518519
2737170,30,98,-1.4416666666666667
2737476,25,89,-1.6330275229357798
2737782,18,80,-1.043103448275862
2738088,13,0,6.284403669724771
2738394,8,93,1.2792792792792793
2738700,87,90,0.7719298245614035
2739006,82,81,-6.926229508196721
2739312,74,78,-2.5396825396825395
2739618,45,69,-0.8740740740740741
2739924,30,60,5.475
2740230,23,51,2.4234234234234235
2740536,11,48,-4.821138211382114
2740842,4,45,16.11111111111111
2741148,99,63,1.778688524590164
2741454,94,57,-4.327272727272727
2741760,87,73,-2.658119658119658
2742066,80,64,-2.274193548387097
2742372,75,54,-1.7984496124031009
2742678,68,51,-7.801470588235294
2742984,56,48,-7.418918918918919
2743290,49,45,18.49074074074074
2743596,42,39,1.5495495495495495
2743902,35,9,3.582608695652174
2744208,28,0,-2.765217391304348
2744514,23,93,3.3963963963963963
2744820,0,90,-1.912280701754386
2745126,97,87,-1.8818181818181818
2745432,85,84,-4.579831932773109
2745738,71,81,-4.276422764227642
2746044,63,72,-4.053030303030303
2746350,55,63,-3.6099290780141846
2746656,50,54,-4.28
2746962,43,76,26.509090909090908
2747268,36,98,2.0526315789473686
2747574,31,89,-7.973913043478261
2747880,24,80,3.9
2748186,19,71,-1.9391304347826086
2748492,14,62,5.453703703703703
2748798,7,53,0.21428571428571427
2749104,0,50,1.680672268907563
2749410,77,47,2.7264150943396226
2749716,70,61,-6.141791044776119
2750022,63,58,-7.184397163120567
2750328,58,49,-3.0342465753424657
2750634,51,40,13.106194690265486
2750940,44,29,-4.2727272727272725
2751246,19,20,9.716814159292035
2751552,45,11,0.058823529411764705
2751858,27,2,0.09734513274336283
2752164,20,24,-0.23684210526315788
2752470,33,15,4.947826086956522
2752776,19,98,-0.4322033898305085
2753082,14,89,0.2037037037037037
2753388,7,80,1.8214285714285714
2753694,2,77,-2.8974358974358974
2754000,99,10,5.222222222222222
2754306,94,4,-8.654545454545454
2754612,89,100,-3.9217391304347826
2754918,81,16,-2.7804878048780486
2755224,88,6,6.0
2755530,72,3,-0.625
2755836,64,0,-5.3130434782608695
2756142,59,93,-1.5614035087719298
2756448,36,87,-1.9914529914529915
2756754,24,78,0.031746031746031744
2757060,97,69,-4.666666666666667
2757366,82,14,-2.9836065573770494
2757672,68,11,9.355140186915888
2757978,50,8,3.794392523364486
2758284,43,30,0.44545454545454544
2758590,36,52,3.508771929824561
2758896,28,43,-3.737704918032787
2759202,10,34,1.603448275862069
2759508,95,31,4.352941176470588
2759814,88,34,-6.0344827586206895
2760120,71,31,-0.3697478991596639
2760426,64,22,-5.453125
2760732,56,13,2.3675213675213675
2761038,40,10,3.537037037037037
2761344,35,7,6.675925925925926
2761650,27,100,-6.572649572649572
2761956,19,20,-2.1043478260869564
2762262,45,11,8.61344537815126
2762568,27,2,-1.4336283185840708
2762874,20,24,1.7894736842105263
2763180,33,15,1.7391304347826086
2763486,19,98,-1.6101694915254237
2763792,14,89,-0.25925925925925924
2764098,9,80,5.790909090909091
2764404,4,70,-0.5217391304347826
2764710,99,88,0.7131147540983607
2765016,94,82,-0.7272727272727273
2765322,86,76,-4.135593220338983
2765628,79,73,-2.856
2765934,72,64,-3.9545454545454546
2766240,67,61,-3.1824817518248176
2766546,60,52,-3.0625
2766852,52,49,-3.4276315789473686
2767158,45,39,11.56140350877193
2767464,38,30,5.375
2767770,31,9,-2.3781512605042017
2768076,24,6,0.6513761467889908
2768382,8,99,-1.5338983050847457
2768688,94,96,4.222222222222222
2768994,3,90,-5.026315789473684
2769300,100,80,5.818181818181818
2769606,95,54,-1.5229357798165137
2769912,88,57,-1.2758620689655173
2770218,81,54,-4.796747967479675
2770524,74,44,-5.676923076923077
2770830,67,35,7.217391304347826
2771136,60,25,-6.72
2771442,53,22,8.37037037037037
2771748,45,13,-4.615384615384615
2772054,29,4,4.614035087719298
2772360,24,79,-2.5727272727272728
2772666,101,70,-7.2164179104477615
2772972,94,67,-0.6545454545454545
2773278,87,61,-3.5982905982905984
2773584,80,58,-3.6451612903225805
2773890,75,48,-3.007751937984496
2774196,68,45,10.75
2774502,61,42,-2.1574074074074074
2774808,47,39,-0.2972972972972973
2775114,40,57,10.663636363636364
2775420,33,54,0.6666666666666666
2775726,26,35,-2.2432432432432434
2776032,19,26,1.8434782608695652
2776338,14,17,3.25
2776644,0,8,-3.6050420168067228
