step_time,reward_gneJ00,gneJ00_offset,reward_gneJ9,gneJ9_offset
7232820.0,-1526,11,-1334,28
7233840.0,-1651,59,-1067,90
7234860.0,-1351,60,-1581,50
7235880.0,-1301,42,-1591,99
7236900.0,-1328,37,-1181,59
7237920.0,-1296,19,-1408,19
7238940.0,-1222,1,-1404,81
7239960.0,-1508,79,-1450,41
7240980.0,-1949,78,-1353,1
7242000.0,-1924,60,-1438,63
7243020.0,-2250,53,-1499,23
7244040.0,-2193,35,-1232,85
7245060.0,-1933,17,-1280,45
7246080.0,-1539,101,-1368,5
7247100.0,-1855,83,-1351,91
7248120.0,-1679,65,-1585,51
7249140.0,-1213,47,-1493,11
7250160.0,-1581,84,-1578,73
7251180.0,-1771,66,-1565,33
7252200.0,-1566,48,-1336,95
7253220.0,-1192,30,-1154,55
7254240.0,-1196,12,-1406,15
7255260.0,-1415,96,-1273,45
7256280.0,-1780,78,-1270,35
7257300.0,-1652,60,-1270,97
7258320.0,-1369,42,-1163,57
7259340.0,-1092,24,-1661,17
7260360.0,-1348,56,-1299,67
7261380.0,-1084,38,-1611,27
7262400.0,-1306,20,-1226,47
7263420.0,-1145,16,-1606,7
7264440.0,-1182,100,-1539,69
7265460.0,-1877,82,-1335,29
7266480.0,-1773,64,-1178,69
7267500.0,-1380,46,-1701,29
7268520.0,-908,28,-1441,91
7269540.0,-1247,10,-1320,51
7270560.0,-1462,94,-1555,88
7271580.0,-1637,76,-1502,48
7272600.0,-1468,58,-1572,34
7273620.0,-1674,89,-1549,96
7274640.0,-1464,49,-1279,89
7275660.0,-1015,31,-1614,26
7276680.0,-1341,13,-1302,32
7277700.0,-1351,97,-1632,94
7278720.0,-1776,79,-1188,95
7279740.0,-1585,88,-1456,55
7280760.0,-916,29,-1679,15
7281780.0,-1209,45,-1182,77
7282800.0,-1480,54,-973,81
7283820.0,-1424,63,-1649,41
7284840.0,-1730,72,-1269,1
7285860.0,-1567,81,-1577,63
7286880.0,-1358,90,-1976,63
7287900.0,-1661,99,-1349,23
7288920.0,-1838,62,-1157,85
7289940.0,-1612,7,-1181,45
7290960.0,-957,16,-1562,5
7291980.0,-1136,25,-1113,61
7293000.0,-1577,85,-1385,78
7294020.0,-1586,94,-1360,38
7295040.0,-1323,9,-1107,50
7296060.0,-1146,18,-1579,7
7297080.0,-1062,27,-1209,69
7298100.0,-886,36,-1609,29
7299120.0,-1034,45,-1159,94
7300140.0,-1423,0,-1329,54
7301160.0,-1227,9,-1564,14
7302180.0,-1033,18,-1355,76
7303200.0,-850,27,-1229,84
7304220.0,-1173,36,-1177,63
7305240.0,-926,26,-1645,9
7306260.0,-1315,95,-1539,71
7307280.0,-918,17,-1681,101
7308300.0,-1191,26,-1075,61
7309320.0,-896,35,-1681,21
7310340.0,-1709,67,-1224,83
7311360.0,-1475,76,-1536,43
7312380.0,-1671,85,-1402,3
7313400.0,-1402,94,-1415,65
7314420.0,-1509,1,-1239,25
7315440.0,-1069,10,-1430,87
7316460.0,-1187,19,-1121,47
7317480.0,-1088,14,-1500,95
7318500.0,-1336,89,-1504,82
7319520.0,-1321,33,-1155,69
7320540.0,-981,33,-1562,29
7321560.0,-1049,42,-1202,91
7322580.0,-1189,51,-1494,51
7323600.0,-1390,60,-1206,11
7324620.0,-1586,69,-1255,73
7325640.0,-1555,78,-1340,30
7326660.0,-2225,67,-1043,98
7327680.0,-1530,76,-1611,58
7328700.0,-1440,10,-1354,36
7329720.0,-969,19,-1585,98
7330740.0,-1344,87,-1512,58
7331760.0,-1569,96,-1258,35
7332780.0,-1322,3,-1598,97
7333800.0,-1222,12,-1149,57
7334820.0,-1132,21,-1611,17
7335840.0,-1073,30,-1217,79
7336860.0,-1228,39,-1311,70
7337880.0,-1415,48,-1053,79
7338900.0,-1409,57,-1428,58
7339920.0,-1506,66,-1193,18
7340940.0,-1681,75,-1134,13
7341960.0,-1580,84,-1433,75
7342980.0,-1525,93,-1238,35
7344000.0,-1220,0,-1633,91
7345020.0,-1173,9,-1508,6
7346040.0,-1100,18,-1310,68
7347060.0,-1037,27,-1529,28
7348080.0,-1226,36,-1077,61
7349100.0,-962,45,-1643,21
7350120.0,-1422,54,-1186,83
7351140.0,-1332,63,-1671,43
7352160.0,-1818,72,-1364,3
7353180.0,-1468,50,-1113,65
7354200.0,-1521,68,-1395,25
7355220.0,-1737,77,-1351,87
7356240.0,-1516,86,-1413,47
7357260.0,-1647,95,-1315,17
7358280.0,-1217,2,-1462,89
7359300.0,-1077,11,-1187,59
7360320.0,-1126,20,-1450,29
7361340.0,-1004,29,-1465,101
7362360.0,-1245,38,-1210,71
7363380.0,-1471,78,-1552,41
7364400.0,-1825,87,-1316,11
7365420.0,-1562,96,-1416,101
7366440.0,-1860,76,-1430,71
7367460.0,-1529,85,-1411,41
7368480.0,-1752,94,-1287,11
7369500.0,-1175,36,-1253,83
7370520.0,-1378,45,-1221,78
7371540.0,-1295,54,-1626,48
7372560.0,-1421,63,-1380,18
7373580.0,-1498,34,-1376,90
7374600.0,-1200,5,-1315,60
7375620.0,-1458,78,-1418,30
7376640.0,-1844,85,-1254,0
7377660.0,-1625,51,-1136,72
7378680.0,-1339,22,-1331,46
7379700.0,-1763,95,-1265,16
7380720.0,-921,27,-1381,88
7381740.0,-1604,100,-1282,17
7382760.0,-1785,71,-1122,89
7383780.0,-1338,42,-1552,10
7384800.0,-1037,13,-1362,72
7385820.0,-1425,86,-1504,42
7386840.0,-1323,50,-1437,50
7387860.0,-1168,21,-1464,20
7388880.0,-1443,94,-1392,92
7389900.0,-1529,68,-1520,62
7390920.0,-1134,39,-1405,33
7391940.0,-1230,10,-1687,3
7392960.0,-1366,83,-1626,75
7393980.0,-1165,54,-1653,29
7395000.0,-1227,25,-1612,101
7396020.0,-1580,98,-1475,9
7397040.0,-1790,69,-1431,81
7398060.0,-1478,40,-1240,51
7399080.0,-1196,11,-1550,101
7400100.0,-1178,38,-1163,71
7401120.0,-1221,9,-1565,2
7402140.0,-1357,66,-1458,22
7403160.0,-1479,47,-1119,86
7404180.0,-1305,18,-1307,56
7405200.0,-1499,2,-1337,26
7406220.0,-2005,75,-1107,98
7407240.0,-1731,46,-1153,68
7408260.0,-1478,17,-1229,38
7409280.0,-1785,90,-1325,8
7410300.0,-1707,61,-1250,80
7411320.0,-1478,32,-1293,50
7412340.0,-1616,3,-1193,20
7413360.0,-1020,20,-1482,92
7414380.0,-1471,56,-1364,62
7415400.0,-1205,31,-1446,32
7416420.0,-1358,2,-1458,2
7417440.0,-1050,24,-1329,74
7418460.0,-1430,94,-1271,44
7419480.0,-1668,65,-1234,14
7420500.0,-1354,36,-1231,86
7421520.0,-1208,4,-1346,56
7422540.0,-1539,77,-1346,26
7423560.0,-1371,48,-1158,98
7424580.0,-1131,19,-1194,68
7425600.0,-1505,92,-1248,38
7426620.0,-1659,63,-1265,8
7427640.0,-1998,61,-1226,99
7428660.0,-1487,32,-1101,69
7429680.0,-1402,3,-1249,39
7430700.0,-1729,77,-1081,9
7431720.0,-1458,48,-1339,53
7432740.0,-1248,19,-1446,23
7433760.0,-1608,92,-1464,95
7434780.0,-1320,60,-1338,11
7435800.0,-1155,27,-1364,83
7436820.0,-1609,97,-1252,27
7437840.0,-1808,65,-1096,99
7438860.0,-1542,33,-1045,69
7439880.0,-1492,7,-1309,39
7440900.0,-1192,10,-1530,9
7441920.0,-1740,80,-1327,2
7442940.0,-1616,48,-1181,74
7443960.0,-1367,16,-1191,44
7444980.0,-1852,86,-1199,14
7446000.0,-1555,52,-1184,86
7447020.0,-1656,27,-1218,56
7448040.0,-1659,97,-1303,26
7449060.0,-1799,65,-1047,98
7450080.0,-1394,33,-1373,87
7451100.0,-1294,61,-1513,57
7452120.0,-1509,25,-1452,27
7453140.0,-1470,95,-1422,99
7454160.0,-1660,63,-1279,69
7455180.0,-1187,31,-1332,39
7456200.0,-1480,101,-1445,2
7457220.0,-1082,36,-1391,37
7458240.0,-1728,4,-1160,31
7459260.0,-1813,74,-1248,1
7460280.0,-1383,42,-1173,73
7461300.0,-1177,55,-1644,43
7462320.0,-1057,23,-1527,88
7463340.0,-1657,93,-1340,13
7464360.0,-1709,61,-1191,85
7465380.0,-1411,29,-1224,55
7466400.0,-1663,99,-1353,15
7467420.0,-1792,67,-1157,87
7468440.0,-1054,35,-1604,20
7469460.0,-1687,89,-1528,92
7470480.0,-1462,57,-1455,21
7471500.0,-1879,88,-1366,93
7472520.0,-1391,56,-1268,63
7473540.0,-1318,24,-1458,27
7474560.0,-1234,6,-1264,52
7475580.0,-1393,76,-1573,62
7476600.0,-1413,49,-1410,59
7477620.0,-1324,42,-1079,69
7478640.0,-1184,10,-1346,79
7479660.0,-1351,0,-1237,44
7480680.0,-1537,70,-1612,54
7481700.0,-1375,38,-1269,47
7482720.0,-1182,6,-1242,57
7483740.0,-1569,76,-1429,67
7484760.0,-1197,99,-1469,77
7485780.0,-1919,67,-1120,87
7486800.0,-1100,35,-1571,24
7487820.0,-1431,72,-1477,37
7488840.0,-1335,40,-1306,47
7489860.0,-1351,2,-1237,57
7490880.0,-1615,72,-1420,67
7491900.0,-1339,40,-1159,77
7492920.0,-1188,8,-1434,91
7493940.0,-1592,78,-1196,101
7494960.0,-1203,46,-1358,9
7495980.0,-1779,85,-1176,19
7497000.0,-1399,55,-1497,48
7498020.0,-1549,23,-1711,6
7499040.0,-1701,93,-1269,16
7500060.0,-1114,49,-1598,26
7501080.0,-1618,7,-1247,36
7502100.0,-1455,77,-1317,42
7503120.0,-1571,45,-1273,52
7504140.0,-1418,13,-1483,11
7505160.0,-1012,24,-1556,21
7506180.0,-1624,94,-1261,31
7507200.0,-1488,62,-1545,40
7508220.0,-1482,30,-1207,50
7509240.0,-1278,100,-1415,60
7510260.0,-1490,68,-1803,57
7511280.0,-1373,36,-1102,67
7512300.0,-1187,4,-1317,77
7513320.0,-1600,74,-1210,15
7514340.0,-1514,56,-1538,26
7515360.0,-1431,24,-1289,36
7516380.0,-1632,94,-1362,10
7517400.0,-2024,62,-1135,84
7518420.0,-1188,30,-1436,94
7519440.0,-1169,100,-1443,71
7520460.0,-1328,1,-1602,95
7521480.0,-1967,71,-1104,3
7522500.0,-1225,39,-1415,99
7523520.0,-1319,7,-1489,7
7524540.0,-1225,13,-1423,17
7525560.0,-1560,83,-1109,27
7526580.0,-1342,51,-1230,99
7527600.0,-1308,19,-1494,7
7528620.0,-1780,89,-1271,7
7529640.0,-1265,57,-1388,17
7530660.0,-1524,80,-1430,71
7531680.0,-1377,48,-1070,81
7532700.0,-1154,16,-1355,91
7533720.0,-1376,86,-1333,59
7534740.0,-1382,54,-1717,30
7535760.0,-1404,22,-1281,40
7536780.0,-1537,70,-1562,50
7537800.0,-1917,38,-1219,60
7538820.0,-1280,6,-1314,68
7539840.0,-1656,76,-1379,78
7540860.0,-1344,44,-1104,88
7541880.0,-1177,12,-1517,98
7542900.0,-1786,82,-1238,6
7543920.0,-1365,50,-1349,53
7544940.0,-1305,18,-1128,61
7545960.0,-893,37,-1698,27
7546980.0,-1392,5,-1279,37
7548000.0,-1500,75,-1444,47
7549020.0,-1454,97,-1359,57
7550040.0,-1713,65,-1318,67
7551060.0,-1427,33,-1153,77
7552080.0,-1097,41,-1173,87
7553100.0,-1148,9,-1366,65
7554120.0,-1472,79,-1379,75
7555140.0,-1446,47,-1172,85
7556160.0,-1110,15,-1539,1
7557180.0,-1725,85,-1287,11
7558200.0,-1696,65,-1319,21
7559220.0,-1348,43,-1585,31
7560240.0,-1238,56,-1531,49
7561260.0,-1652,24,-1100,59
7562280.0,-1417,94,-1321,69
7563300.0,-2078,62,-1128,79
7564320.0,-1972,32,-1146,64
7565340.0,-1496,90,-1410,74
7566360.0,-1584,58,-1105,84
7567380.0,-1450,26,-1468,94
7568400.0,-1045,49,-1219,2
7569420.0,-886,17,-1585,95
7570440.0,-1002,50,-1425,9
7571460.0,-1262,18,-1384,19
7572480.0,-1551,88,-1234,29
7573500.0,-1504,56,-1522,39
7574520.0,-1482,24,-1198,49
7575540.0,-1324,94,-1387,59
7576560.0,-1758,62,-1268,69
7577580.0,-1148,30,-1159,79
7578600.0,-1483,100,-1396,99
7579620.0,-1903,68,-1280,7
7580640.0,-992,36,-1576,17
7581660.0,-866,31,-1591,5
7582680.0,-1506,101,-1354,15
7583700.0,-1052,36,-1496,25
7584720.0,-1513,4,-1299,35
7585740.0,-1484,12,-1101,45
7586760.0,-1437,82,-1496,55
7587780.0,-1671,50,-1262,65
7588800.0,-1089,18,-1125,75
7589820.0,-1466,88,-1464,85
7590840.0,-1855,56,-1124,95
7591860.0,-1413,15,-1570,3
7592880.0,-1434,85,-1719,73
7593900.0,-1484,53,-1384,65
7594920.0,-1150,21,-1310,89
7595940.0,-1637,91,-1355,99
7596960.0,-1354,59,-1215,7
7597980.0,-1130,27,-1586,17
7599000.0,-1675,97,-1321,27
7600020.0,-1485,65,-1555,37
7601040.0,-1258,33,-1263,74
7602060.0,-1756,91,-1249,22
7603080.0,-1319,59,-1526,32
7604100.0,-1499,27,-1083,42
7605120.0,-1284,97,-1256,52
7606140.0,-1503,65,-1835,46
7607160.0,-1371,13,-1222,56
7608180.0,-1451,83,-1429,66
7609200.0,-1214,51,-1328,2
7610220.0,-1380,19,-1452,12
7611240.0,-1748,89,-1239,22
7612260.0,-1506,94,-1511,85
7613280.0,-1181,33,-1270,38
7614300.0,-1310,61,-1575,50
7615320.0,-1648,29,-1166,60
7616340.0,-1282,99,-1249,70
7617360.0,-1203,101,-1400,80
7618380.0,-1877,67,-1061,90
7619400.0,-1116,35,-1500,100
7620420.0,-1374,3,-1442,8
7621440.0,-1651,73,-1210,18
7622460.0,-1800,83,-1096,28
7623480.0,-1437,93,-1393,67
7624500.0,-1722,69,-1236,77
7625520.0,-1245,43,-1147,87
7626540.0,-1319,53,-1127,97
7627560.0,-1630,63,-1028,5
7628580.0,-1691,73,-1100,15
7629600.0,-1677,83,-1126,25
7630620.0,-1559,93,-1135,38
7631640.0,-1333,1,-1169,48
7632660.0,-1221,11,-1084,58
7633680.0,-1108,21,-1076,68
7634700.0,-1361,84,-1421,40
7635720.0,-1219,42,-1346,45
7636740.0,-1299,52,-1303,55
7637760.0,-1733,62,-1081,80
7638780.0,-1876,72,-1030,90
7639800.0,-2263,67,-1160,100
7640820.0,-1641,9,-1495,8
7641840.0,-1091,19,-1488,18
7642860.0,-931,29,-1566,18
7643880.0,-1696,90,-1138,17
7644900.0,-1294,100,-1461,66
7645920.0,-1436,8,-1259,32
7646940.0,-970,43,-1655,20
7647960.0,-1340,53,-1166,88
7648980.0,-1756,63,-1561,88
7650000.0,-1435,36,-1176,54
7651020.0,-1086,20,-1538,20
7652040.0,-1032,4,-1319,71
7653060.0,-1048,37,-1434,37
7654080.0,-1018,21,-1616,3
7655100.0,-1019,5,-1444,71
7656120.0,-1354,10,-1230,37
7657140.0,-1429,96,-1361,62
7658160.0,-987,33,-1588,28
7659180.0,-1714,70,-1058,96
7660200.0,-1815,54,-1293,62
7661220.0,-1155,38,-1549,4
7662240.0,-1008,22,-1365,72
7663260.0,-1438,6,-1399,15
7664280.0,-1577,78,-1496,83
7665300.0,-1553,62,-1475,53
7666320.0,-1076,46,-1592,19
7667340.0,-914,30,-1341,87
7668360.0,-1085,39,-1229,53
7669380.0,-1356,23,-1490,51
7670400.0,-1448,7,-1435,17
7671420.0,-1444,93,-1472,85
7672440.0,-1611,77,-1622,51
7673460.0,-1507,3,-1254,17
7674480.0,-1722,62,-1059,85
7675500.0,-1455,46,-1322,51
7676520.0,-1271,57,-1436,17
7677540.0,-1849,90,-1038,23
7678560.0,-1561,51,-1056,91
7679580.0,-1621,3,-1279,57
7680600.0,-1315,89,-1518,67
7681620.0,-1225,55,-1749,33
7682640.0,-1282,39,-1499,101
7683660.0,-1105,23,-1260,67
7684680.0,-1435,7,-1190,33
7685700.0,-1640,93,-1396,101
7686720.0,-1585,77,-1422,67
7687740.0,-1326,32,-1546,33
7688760.0,-921,16,-1611,101
7689780.0,-1127,0,-1451,73
7690800.0,-1153,22,-1343,39
7691820.0,-1570,65,-1081,5
7692840.0,-1622,49,-1197,76
7693860.0,-1156,33,-1407,42
7694880.0,-1073,17,-1489,8
7695900.0,-1433,1,-1450,9
7696920.0,-1899,87,-1309,8
7697940.0,-1689,71,-1278,76
7698960.0,-1334,55,-1622,42
7699980.0,-1597,68,-1292,8
7701000.0,-1450,90,-1487,76
7702020.0,-1798,74,-1236,82
7703040.0,-1407,58,-1586,48
7704060.0,-1081,26,-1748,14
7705080.0,-1798,69,-1297,88
7706100.0,-2061,53,-1339,54
7707120.0,-1950,3,-1248,20
7708140.0,-1577,89,-1392,88
7709160.0,-1218,25,-1206,56
7710180.0,-1323,62,-1461,22
7711200.0,-1582,46,-1149,90
7712220.0,-1265,30,-1228,56
7713240.0,-1317,62,-1471,22
7714260.0,-1537,46,-1135,90
7715280.0,-1337,30,-1296,56
7716300.0,-1315,14,-1362,22
7717320.0,-1378,100,-1571,90
7718340.0,-1566,84,-1428,56
7719360.0,-1517,2,-1342,22
7720380.0,-1804,88,-1331,90
7721400.0,-2142,77,-1204,20
7722420.0,-1773,61,-1071,4
7723440.0,-1573,45,-1112,72
7724460.0,-1300,29,-1289,38
7725480.0,-1050,17,-1621,4
7726500.0,-1062,1,-1414,72
7727520.0,-2073,87,-1310,8
7728540.0,-1684,71,-1514,57
7729560.0,-1579,1,-1324,23
7730580.0,-1878,87,-1250,91
7731600.0,-1613,71,-1603,57
7732620.0,-1768,96,-1303,23
7733640.0,-1053,40,-1237,91
7734660.0,-1373,54,-1435,57
7735680.0,-1231,38,-1669,23
7736700.0,-933,22,-1503,91
7737720.0,-1118,6,-1413,62
7738740.0,-1329,92,-1495,72
7739760.0,-1094,41,-1509,38
7740780.0,-1036,25,-1712,4
7741800.0,-1147,32,-1278,72
7742820.0,-1250,16,-1506,38
7743840.0,-1536,0,-1479,4
7744860.0,-1114,27,-1188,72
7745880.0,-1371,11,-1297,38
7746900.0,-1717,97,-1281,24
7747920.0,-1911,94,-1274,13
7748940.0,-1764,78,-1406,81
7749960.0,-1451,62,-1604,47
7750980.0,-1612,25,-1225,72
7752000.0,-1113,28,-1375,38
7753020.0,-1163,12,-1581,4
7754040.0,-1113,98,-1562,72
7755060.0,-1784,82,-1293,8
7756080.0,-1918,66,-1233,6
7757100.0,-1658,50,-1178,74
7758120.0,-1124,34,-1404,44
7759140.0,-1333,18,-1408,28
7760160.0,-1180,2,-1529,96
7761180.0,-1387,88,-1494,62
7762200.0,-1694,72,-1447,28
7763220.0,-1436,100,-1419,96
7764240.0,-1725,84,-1542,62
7765260.0,-1604,68,-1563,28
7766280.0,-1402,52,-1106,96
7767300.0,-1470,17,-1266,35
7768320.0,-1121,11,-1662,1
7769340.0,-1133,97,-1459,69
7770360.0,-2062,73,-1185,1
7771380.0,-1362,44,-1145,69
7772400.0,-1264,28,-1334,49
7773420.0,-1287,12,-1129,51
7774440.0,-1603,98,-1327,17
7775460.0,-1621,59,-1036,85
7776480.0,-1236,43,-1248,97
7777500.0,-1476,76,-1579,69
7778520.0,-1520,60,-1246,5
7779540.0,-1533,44,-1143,80
7780560.0,-1364,28,-1313,46
7781580.0,-1825,87,-1300,12
7782600.0,-1387,44,-1149,80
7783620.0,-1534,1,-1316,46
7784640.0,-1437,60,-1288,12
7785660.0,-1213,17,-1479,80
7786680.0,-1537,76,-1262,82
7787700.0,-1378,33,-1303,48
7788720.0,-1766,92,-1052,14
7789740.0,-1333,42,-1361,82
7790760.0,-1458,101,-1232,48
7791780.0,-1374,58,-1518,24
7792800.0,-1738,81,-1291,92
7793820.0,-1492,38,-1224,58
7794840.0,-1875,97,-1207,24
7795860.0,-1510,54,-1384,54
7796880.0,-1436,11,-1441,20
7797900.0,-1581,70,-1184,16
7798920.0,-1211,27,-1462,12
7799940.0,-1770,86,-1266,8
7800960.0,-1067,43,-1495,4
7801980.0,-1390,0,-1606,0
7803000.0,-1750,59,-1188,98
7804020.0,-1201,16,-1635,94
7805040.0,-1209,65,-1554,39
7806060.0,-1458,22,-1305,35
7807080.0,-1580,81,-1161,31
7808100.0,-1124,38,-1513,27
7809120.0,-1459,97,-1279,43
7810140.0,-1235,54,-1652,39
7811160.0,-1511,11,-1307,35
7812180.0,-1375,70,-1392,31
7813200.0,-1152,27,-1436,27
7814220.0,-1496,85,-1259,35
7815240.0,-1210,42,-1636,31
7816260.0,-1783,101,-1256,27
7817280.0,-1325,58,-1463,23
7818300.0,-1550,15,-1236,32
7819320.0,-1526,74,-1147,28
7820340.0,-1215,31,-1445,24
7821360.0,-1551,76,-1190,20
7822380.0,-1220,40,-1551,16
7823400.0,-1621,70,-1156,12
7824420.0,-1520,27,-1051,47
7825440.0,-1503,86,-1144,38
7826460.0,-1117,31,-1317,83
7827480.0,-1410,55,-1260,79
7828500.0,-1335,12,-1420,75
7829520.0,-1656,71,-1176,92
7830540.0,-1128,28,-1595,9
7831560.0,-1743,87,-1439,5
7832580.0,-1108,44,-1321,1
7833600.0,-1618,1,-1243,18
7834620.0,-1472,60,-1215,14
7835640.0,-1381,17,-1547,10
7836660.0,-834,31,-1623,6
7837680.0,-1704,77,-1295,2
7838700.0,-1132,34,-1468,100
7839720.0,-1330,93,-1248,41
7840740.0,-1301,50,-1524,37
7841760.0,-1384,76,-1634,48
7842780.0,-1248,33,-1211,44
7843800.0,-1875,92,-1185,18
7844820.0,-1173,49,-1451,14
7845840.0,-1687,96,-1331,10
7846860.0,-1282,53,-1315,6
7847880.0,-1347,40,-1479,2
7848900.0,-1509,99,-1457,100
7849920.0,-2066,95,-1521,96
7850940.0,-1187,33,-1384,92
7851960.0,-1469,92,-1493,88
7852980.0,-1496,49,-1196,81
7854000.0,-1082,12,-1600,77
7855020.0,-1413,71,-1444,73
7856040.0,-1190,28,-1271,69
7857060.0,-1344,87,-1750,68
7858080.0,-1323,40,-1261,64
7859100.0,-1206,24,-1522,29
7860120.0,-1071,34,-1325,42
7861140.0,-1553,93,-1265,38
7862160.0,-1178,50,-1541,26
7863180.0,-1474,7,-1324,22
7864200.0,-1214,14,-1300,18
7865220.0,-1442,73,-1328,26
7866240.0,-1171,30,-1528,22
7867260.0,-1680,89,-1120,18
7868280.0,-1030,46,-1368,14
7869300.0,-1561,90,-1556,94
7870320.0,-1215,47,-1221,90
7871340.0,-1385,4,-1597,86
7872360.0,-1236,2,-1700,82
7873380.0,-1692,86,-1494,86
7874400.0,-1178,43,-1244,82
7875420.0,-1299,0,-1649,78
7876440.0,-1292,17,-1371,34
7877460.0,-1456,76,-1269,30
7878480.0,-1395,33,-1041,62
7879500.0,-1417,87,-1635,58
7880520.0,-1145,19,-1317,54
7881540.0,-1427,69,-1881,50
7882560.0,-1436,26,-1301,46
7883580.0,-1438,85,-1625,68
7884600.0,-1438,42,-1223,66
7885620.0,-1388,101,-1488,62
7886640.0,-1320,44,-1309,58
7887660.0,-1314,1,-1471,54
7888680.0,-1566,71,-1840,50
7889700.0,-2304,67,-1307,78
7890720.0,-1161,24,-1303,74
7891740.0,-1356,83,-1591,70
7892760.0,-1344,11,-1190,52
7893780.0,-1380,70,-1799,48
7894800.0,-1501,27,-1287,44
7895820.0,-1374,86,-1502,71
7896840.0,-2003,75,-1256,89
7897860.0,-1279,32,-1382,85
7898880.0,-1424,91,-1734,81
7899900.0,-1000,30,-1549,1
7900920.0,-887,29,-1608,13
7901940.0,-1299,88,-1541,64
7902960.0,-1423,45,-1080,76
7903980.0,-1513,99,-1564,67
7905000.0,-2127,94,-1261,18
7906020.0,-1248,51,-1309,0
7907040.0,-1348,8,-1450,3
7908060.0,-1378,67,-1255,15
7909080.0,-1460,24,-1324,27
7910100.0,-1737,83,-1193,101
7911120.0,-963,40,-1572,11
7912140.0,-1114,56,-1557,23
7913160.0,-1615,13,-1267,35
7914180.0,-1704,72,-1157,12
7915200.0,-1247,29,-1520,24
7916220.0,-1431,88,-1280,36
7917240.0,-1683,73,-1602,48
7918260.0,-1310,30,-1133,60
7919280.0,-1656,89,-1202,99
7920300.0,-1318,6,-1351,9
7921320.0,-1731,94,-1313,21
7922340.0,-1826,80,-1211,89
7923360.0,-1851,66,-1384,76
7924380.0,-1705,52,-1129,88
7925400.0,-1535,38,-1229,49
7926420.0,-1012,24,-1617,9
7927440.0,-1291,10,-1497,21
7928460.0,-1444,98,-1326,0
7929480.0,-1572,84,-1596,80
7930500.0,-2442,78,-1210,92
7931520.0,-2415,64,-1178,2
7932540.0,-2115,50,-1501,14
7933560.0,-1092,36,-1648,26
7934580.0,-929,22,-1559,97
7935600.0,-1286,8,-1505,7
7936620.0,-1668,96,-1324,19
7937640.0,-1355,17,-1290,31
7938660.0,-1484,4,-1173,43
7939680.0,-1416,92,-1304,55
7940700.0,-2338,78,-1504,67
7941720.0,-2963,74,-1343,79
7942740.0,-2634,50,-1151,91
7943760.0,-1523,36,-1354,1
7944780.0,-1661,97,-1357,13
7945800.0,-1232,56,-1591,25
7946820.0,-1600,96,-1159,37
7947840.0,-1371,55,-1467,49
7948860.0,-1362,14,-1214,61
7949880.0,-1611,75,-1415,73
7950900.0,-1123,34,-1226,85
7951920.0,-1404,95,-1381,97
7952940.0,-1244,54,-1298,7
7953960.0,-1192,58,-1320,19
7954980.0,-1755,17,-1246,31
7956000.0,-1170,56,-1582,43
7957020.0,-1145,15,-1814,2
7958040.0,-1672,76,-1204,6
7959060.0,-1109,35,-1652,18
7960080.0,-1649,96,-1196,30
7961100.0,-1565,55,-1446,42
7962120.0,-1477,91,-1450,54
7963140.0,-1476,50,-1116,89
7964160.0,-1463,9,-1179,48
7965180.0,-1488,70,-1416,60
7966200.0,-1217,54,-1653,42
7967220.0,-1329,63,-1597,54
7968240.0,-1169,22,-1193,66
7969260.0,-1368,46,-1000,78
7970280.0,-1315,5,-1387,90
7971300.0,-1317,66,-1474,31
7972320.0,-1448,25,-1123,43
7973340.0,-1406,0,-1200,55
7974360.0,-1647,61,-1289,67
7975380.0,-1460,20,-1295,37
7976400.0,-1352,81,-1410,49
7977420.0,-1372,40,-1087,61
7978440.0,-1722,101,-1241,37
7979460.0,-1693,60,-1323,63
7980480.0,-1033,19,-1233,75
7981500.0,-1657,80,-1238,87
7982520.0,-1069,39,-1348,99
7983540.0,-1826,91,-1151,9
7984560.0,-1091,50,-1552,21
7985580.0,-1104,9,-1607,97
7986600.0,-1589,70,-1158,7
7987620.0,-1884,65,-1293,19
7988640.0,-1322,45,-1598,31
7989660.0,-1464,4,-1214,43
7990680.0,-1322,0,-1071,55
7991700.0,-1890,61,-1152,81
7992720.0,-1405,20,-1368,93
7993740.0,-1703,81,-1223,3
7994760.0,-1624,61,-1340,15
7995780.0,-1497,20,-1287,27
7996800.0,-1384,13,-1343,27
7997820.0,-1409,21,-1170,39
7998840.0,-1387,82,-1495,51
7999860.0,-1393,41,-1092,68
8000880.0,-1365,0,-1433,80
8001900.0,-1951,61,-1178,92
8002920.0,-1042,20,-1596,2
8003940.0,-1671,81,-1150,14
8004960.0,-1237,40,-1277,46
8005980.0,-1327,101,-1314,58
8007000.0,-1172,27,-1150,70
8008020.0,-1361,48,-1007,82
8009040.0,-1211,7,-1505,94
8010060.0,-1634,68,-1113,4
8011080.0,-1526,27,-1181,66
8012100.0,-1451,88,-1478,78
8013120.0,-913,28,-1402,90
8014140.0,-1716,69,-1089,94
8015160.0,-1489,80,-1370,42
8016180.0,-1318,13,-1130,54
8017200.0,-1448,74,-1471,66
8018220.0,-1078,33,-1623,21
8019240.0,-1323,66,-1620,33
8020260.0,-1365,83,-1456,46
8021280.0,-1354,42,-1066,58
8022300.0,-1698,1,-1285,32
8023320.0,-1407,17,-1169,44
8024340.0,-1635,78,-1201,23
