step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
4687410,64,27,3,73
4687920,5,56,-5,78
4688430,69,47,-2,80
4688940,88,12,4,76
4689450,22,22,-4,80
4689960,4,33,1,79
4690470,68,24,6,73
4690980,5,43,-4,77
4691490,69,34,-6,83
4692000,99,37,8,75
4692510,27,26,-6,81
4693020,46,37,-3,84
4693530,65,48,5,79
4694040,84,59,6,73
4694550,1,24,-5,78
4695060,65,77,-9,87
4695570,84,100,4,83
4696080,66,35,7,76
4696590,85,38,3,73
4697100,13,27,-5,78
4697610,96,38,0,78
4698120,24,27,-4,82
4698630,6,38,7,75
4699140,70,29,-1,76
4699650,7,76,-5,81
4700160,71,67,7,74
4700670,90,32,-2,76
4701180,18,21,0,76
4701690,0,32,-3,79
4702200,64,85,-2,81
4702710,46,22,-6,87
4703220,65,29,15,72
4703730,2,32,-9,81
4704240,66,50,1,80
4704750,85,15,6,74
4705260,17,25,-7,81
4705770,101,36,4,77
4706280,29,25,-6,83
4706790,48,36,1,82
4707300,67,47,3,79
4707810,86,12,-2,81
4708320,18,22,0,81
4708830,0,33,3,78
4709340,64,24,2,76
4709850,5,13,-2,78
4710360,69,24,4,74
4710870,6,39,-7,81
4711380,70,30,5,76
4711890,7,19,0,76
4712400,71,30,0,76
4712910,8,49,-4,80
4713420,72,40,3,77
4713930,91,43,3,74
4714440,19,32,-10,84
4714950,53,96,0,84
4715460,87,87,3,81
4715970,69,52,5,76
4716480,88,17,3,73
4716990,22,27,-2,75
4717500,4,38,-9,84
4718010,68,91,-1,85
4718520,87,82,7,78
4719030,69,47,2,76
4719540,88,12,-2,78
4720050,20,22,3,75
4720560,2,33,2,73
4721070,66,24,-2,75
4721580,3,13,5,70
4722090,67,31,-7,77
4722600,4,50,-5,82
4723110,68,41,8,74
4723620,87,44,0,74
4724130,15,33,-4,78
4724640,79,97,-8,86
4725150,61,34,8,78
4725660,80,37,4,74
4726170,8,26,-5,79
4726680,72,44,4,75
4727190,91,50,-3,78
4727700,19,39,-4,82
4728210,0,1,5,77
4728720,95,50,5,72
4729230,23,39,-8,80
4729740,57,1,4,76
4730250,91,20,0,76
4730760,19,30,-4,80
4731270,53,94,0,80
4731780,87,85,-6,86
4732290,69,96,6,80
4732800,70,87,-1,81
4733310,52,24,0,81
4733820,71,43,1,80
4734330,90,101,2,78
4734840,72,37,3,75
4735350,9,40,-9,84
4735860,73,58,6,78
4736370,92,23,1,77
4736880,20,33,-2,79
4737390,2,97,-1,80
4737900,83,88,-4,84
4738410,65,53,5,79
4738920,84,64,0,79
4739430,1,29,1,78
4739940,65,20,0,78
4740450,2,9,3,75
4740960,66,58,-7,82
4741470,85,69,9,73
4741980,2,34,-10,83
4742490,66,52,5,78
4743000,85,63,1,77
4743510,2,28,-2,79
4744020,66,19,0,79
4744530,3,8,0,79
4745040,4,57,3,76
4745550,68,48,-1,77
4746060,87,59,8,69
4746570,4,54,-10,79
4747080,68,45,1,78
4747590,87,10,1,77
4748100,19,20,-7,84
4748610,1,31,9,75
4749120,65,22,0,75
4749630,2,11,0,75
4750140,66,60,-10,85
4750650,85,71,10,75
4751160,67,36,-3,78
4751670,4,39,-6,84
4752180,68,30,12,72
4752690,5,19,-4,76
4753200,69,30,0,76
4753710,6,49,0,76
4754220,70,40,-1,77
4754730,89,43,4,73
4755240,17,32,0,73
4755750,100,96,-8,81
4756260,82,32,12,69
4756770,10,21,-10,79
4757280,9,32,-2,81
4757790,73,50,8,73
4758300,92,15,0,73
4758810,26,25,-5,78
4759320,45,36,-6,84
4759830,64,47,8,76
4760340,83,58,0,76
4760850,0,53,-2,78
4761360,81,44,6,72
4761870,9,33,-5,77
4762380,8,24,1,76
4762890,72,42,-1,77
4763400,91,31,1,76
4763910,28,20,-11,87
4764420,47,31,12,75
4764930,66,42,-1,76
4765440,85,99,-9,85
4765950,67,35,11,74
4766460,68,38,-2,76
4766970,69,41,4,72
4767480,88,44,0,72
4767990,16,33,-2,74
4768500,99,97,-8,82
4769010,81,34,10,72
4769520,9,23,-4,76
4770030,92,87,-11,87
4770540,74,98,8,79
4771050,56,34,-4,83
4771560,75,45,10,73
4772070,94,34,-5,78
4772580,31,23,-6,84
4773090,50,34,2,82
4773600,69,45,3,79
4774110,88,48,11,68
4774620,16,37,-14,82
4775130,80,101,0,82
4775640,62,37,1,81
4776150,81,48,3,78
4776660,100,51,5,73
4777170,28,40,-13,86
4777680,62,51,8,78
4778190,81,62,1,77
4778700,100,27,4,73
4779210,34,16,-9,82
4779720,53,27,5,77
4780230,72,39,3,74
4780740,9,28,-1,75
4781250,73,39,-5,80
4781760,92,42,9,71
4782270,20,31,-8,79
4782780,2,42,7,72
4783290,66,33,-6,78
4783800,67,22,3,75
4784310,4,11,-7,82
4784820,68,60,2,80
4785330,87,71,4,76
4785840,4,36,0,76
4786350,68,27,5,71
4786860,5,16,-7,78
4787370,69,34,0,78
4787880,6,53,-1,79
4788390,70,44,-1,80
4788900,89,47,6,74
4789410,6,36,-4,78
4789920,70,54,1,77
4790430,89,19,6,71
4790940,23,8,-12,83
4791450,17,19,4,79
4791960,101,30,6,73
4792470,38,19,-5,78
4792980,57,30,5,73
4793490,76,49,0,73
4794000,95,52,-2,75
4794510,12,41,-4,79
4795020,76,32,10,69
4795530,13,21,-16,85
4796040,6,32,10,75
4796550,70,23,-2,77
4797060,7,12,4,73
4797570,0,23,0,73
4798080,64,41,-6,79
4798590,83,52,1,78
4799100,0,55,5,73
4799610,81,46,-2,75
4800120,100,35,-3,78
4800630,5,24,-4,82
4801140,69,94,-2,84
4801650,1,30,2,82
4802160,65,48,6,76
4802670,84,13,2,74
4803180,16,51,-10,84
4803690,80,42,6,78
4804200,99,45,1,77
4804710,27,34,0,77
4805220,9,98,-8,85
4805730,90,89,4,81
4806240,72,54,-5,86
4806750,2,19,5,81
4807260,66,30,4,77
4807770,3,49,-2,79
4808280,67,40,3,76
4808790,86,43,6,70
4809300,93,32,-8,78
4809810,30,21,0,78
4810320,49,32,-1,79
4810830,68,43,3,76
4811340,87,46,10,66
4811850,89,35,-12,78
4812360,17,24,2,76
4812870,101,35,-3,79
4813380,38,24,-1,80
4813890,57,35,7,73
4814400,76,38,0,73
4814910,95,27,-7,80
4815420,32,16,-5,85
4815930,51,27,4,81
4816440,70,38,9,72
4816950,89,27,-4,76
4817460,26,16,-6,82
4817970,45,27,-2,84
4818480,64,38,7,77
4818990,83,41,-2,79
4819500,0,30,9,70
4820010,64,21,-2,72
4820520,1,10,-4,76
4821030,96,59,-2,78
4821540,13,48,-3,81
4822050,77,39,3,78
4822560,96,28,2,76
4823070,33,17,-8,84
4823580,52,28,7,77
4824090,71,47,5,72
4824600,90,50,-3,75
4825110,7,39,-8,83
4825620,71,30,11,72
4826130,8,19,-7,79
4826640,7,30,2,77
4827150,71,94,-9,86
4827660,53,30,5,81
4828170,72,41,5,76
4828680,91,30,0,76
4829190,28,19,-6,82
4829700,47,30,0,82
4830210,66,41,0,82
4830720,85,52,9,73
4831230,2,41,-3,76
4831740,66,32,3,73
4832250,3,35,-1,74
4832760,17,26,-7,81
4833270,101,37,6,75
4833780,29,26,-10,85
4834290,48,37,2,83
4834800,67,48,5,78
4835310,86,13,0,78
4835820,1,23,4,74
4836330,65,41,-8,82
4836840,84,44,9,73
4837350,1,47,-5,78
4837860,65,38,-3,81
4838370,84,41,6,75
4838880,91,30,1,74
4839390,98,19,-8,82
4839900,90,38,8,74
4840410,18,27,-5,79
4840920,0,38,-2,81
4841430,64,29,12,69
4841940,83,18,-8,77
4842450,20,37,-8,85
4842960,54,48,-2,87
4843470,79,59,7,80
4843980,98,24,5,75
4844490,3,43,-4,79
4845000,67,34,8,71
4845510,86,37,0,71
4846020,14,26,-9,80
4846530,78,90,-9,89
4847040,60,26,9,80
4847550,67,45,2,78
4848060,86,48,5,73
4848570,3,37,-5,78
4849080,67,55,-8,86
4849590,86,66,18,68
4850100,3,12,-10,78
4850610,67,61,-5,83
4851120,86,72,7,76
4851630,3,37,-1,77
4852140,67,28,3,74
4852650,8,17,-2,76
4853160,1,28,-4,80
4853670,65,46,-3,83
4854180,84,8,4,79
4854690,16,27,0,79
4855200,100,38,5,74
4855710,28,27,-9,83
4856220,47,38,0,83
4856730,66,49,0,83
4857240,85,11,9,74
4857750,0,30,-6,80
4858260,64,48,3,77
4858770,83,10,0,77
4859280,100,29,-1,78
4859790,28,18,-6,84
4860300,47,29,6,78
4860810,66,40,-1,79
4861320,85,51,7,72
4861830,2,40,-11,83
4862340,66,31,2,81
4862850,7,34,-3,84
4863360,71,87,3,81
4863870,53,23,2,79
4864380,72,42,5,74
4864890,91,45,-2,76
4865400,19,34,-7,83
4865910,83,98,3,80
4866420,65,34,3,77
4866930,84,37,6,71
4867440,12,26,-9,80
4867950,76,90,-8,88
4868460,58,26,13,75
4868970,77,45,-3,78
4869480,96,48,5,73
4869990,24,37,-10,83
4870500,58,48,6,77
4871010,77,59,1,76
4871520,96,21,-3,79
4872030,72,40,6,73
4872540,79,43,-2,75
4873050,98,46,2,73
4873560,26,35,-4,77
4874070,8,46,-5,82
4874580,72,37,4,78
4875090,91,40,3,75
4875600,19,29,-5,80
4876110,18,40,4,76
4876620,82,2,-4,80
4877130,14,21,4,76
4877640,78,32,2,74
4878150,85,17,-1,75
4878660,0,27,1,74
4879170,66,45,-3,77
4879680,85,7,-4,81
4880190,0,26,2,79
4880700,64,79,1,78
4881210,46,50,-8,86
4881720,65,61,5,81
4882230,84,72,2,79
4882740,1,34,-3,82
4883250,65,52,-1,83
4883760,84,14,5,78
4884270,101,24,0,78
4884780,77,9,-3,81
4885290,9,28,2,79
4885800,73,46,1,78
4886310,92,49,6,72
4886820,20,52,-6,78
4887330,84,43,-1,79
4887840,12,46,4,75
4888350,76,37,-1,76
4888860,83,40,-1,77
4889370,11,43,-1,78
4889880,75,34,2,76
4890390,82,37,8,68
4890900,89,26,-4,72
4891410,96,45,-6,78
4891920,24,34,1,77
4892430,6,45,0,77
4892940,70,36,-2,79
4893450,77,39,4,75
4893960,84,42,1,74
4894470,91,45,-2,76
4894980,19,48,-1,77
4895490,83,39,5,72
4896000,11,42,-8,80
4896510,75,33,7,73
4897020,82,22,-1,74
4897530,89,7,-4,78
4898040,4,78,0,78
4898550,85,69,-5,83
4899060,2,31,13,70
4899570,66,49,-11,81
4900080,85,11,4,77
4900590,0,30,6,71
4901100,64,48,-6,77
4901610,83,10,5,72
4902120,100,81,-9,81
4902630,17,17,7,74
4903140,101,28,2,72
4903650,6,47,-13,85
4904160,70,38,9,76
4904670,77,41,-2,78
4905180,5,90,-2,80
4905690,86,41,6,74
4906200,14,44,-8,82
4906710,78,35,7,75
4907220,82,38,-2,77
4907730,89,41,3,74
4908240,17,44,-7,81
4908750,24,35,6,75
4909260,6,99,-1,76
4909770,87,90,-10,86
4910280,69,52,6,80
4910790,88,14,7,73
4911300,3,33,-5,78
4911810,67,86,-8,86
4912320,62,57,1,85
4912830,81,68,10,75
4913340,100,30,2,73
4913850,5,19,-1,74
4914360,69,30,-3,77
4914870,76,33,8,69
4915380,83,36,-2,71
4915890,90,39,1,70
4916400,18,28,-5,75
4916910,0,39,-9,84
4917420,64,30,8,76
4917930,83,33,1,75
4918440,11,52,-2,77
4918950,75,43,4,73
4919460,82,46,-4,77
4919970,89,27,1,76
4920480,96,16,2,74
4920990,11,26,-2,76
4921500,75,90,-12,88
4922010,94,61,13,75
4922520,11,64,-4,79
4923030,75,55,5,74
4923540,94,17,-1,75
4924050,9,36,-10,85
4924560,73,27,15,70
4925070,80,16,-6,76
4925580,97,35,0,76
4926090,25,24,0,76
4926600,44,35,-6,82
4927110,63,46,2,80
4927620,82,8,5,75
4928130,99,79,1,74
4928640,81,25,2,72
4929150,16,14,-11,83
4929660,100,25,13,70
4930170,76,35,-9,79
4930680,83,38,5,74
4931190,90,41,-3,77
4931700,97,44,-3,80
4932210,25,33,1,79
4932720,7,44,-5,84
4933230,71,35,9,75
4933740,78,38,3,72
4934250,85,41,-1,73
4934760,92,44,-2,75
4935270,20,47,-6,81
4935780,84,9,2,79
4936290,101,19,3,76
4936800,16,29,0,76
4937310,100,93,-8,84
4937820,82,29,12,72
4938330,89,18,-2,74
4938840,4,37,-5,79
4939350,68,28,9,70
4939860,75,17,-4,74
4940370,82,27,1,73
4940880,89,16,-3,76
4941390,4,26,-3,79
4941900,68,44,6,73
4942410,87,47,0,73
4942920,94,50,2,71
4943430,101,53,-11,82
4943940,6,56,9,73
4944450,70,47,-2,75
4944960,89,9,-3,78
4945470,4,80,-4,82
4945980,68,44,2,80
4946490,87,47,11,69
4947000,94,50,-5,74
4947510,101,53,-6,80
4948020,6,56,8,72
4948530,70,47,-4,76
4949040,89,50,-2,78
4949550,96,53,-3,81
4950060,1,56,7,74
4950570,65,47,-3,77
4951080,84,9,-6,83
4951590,101,28,9,74
4952100,6,80,0,74
4952610,87,71,-3,77
4953120,4,74,-5,82
4953630,10,65,3,79
4954140,74,56,-1,80
4954650,93,59,3,77
4955160,5,62,1,76
4955670,69,53,-6,82
4956180,88,15,2,80
4956690,3,25,6,74
4957200,67,78,-9,83
4957710,86,49,11,72
4958220,93,52,2,70
4958730,100,55,-8,78
4959240,5,58,-6,84
4959750,69,49,6,78
4960260,88,52,6,72
4960770,95,55,-7,79
4961280,0,58,2,77
4961790,6,49,-4,81
4962300,70,40,1,80
4962810,85,43,3,77
4963320,92,46,4,73
4963830,99,49,-2,75
4964340,4,52,-1,76
4964850,68,43,1,75
4965360,75,46,1,74
4965870,82,49,0,74
4966380,89,52,0,74
4966890,96,55,-1,75
4967400,1,58,-5,80
4967910,65,49,0,80
4968420,84,52,6,74
4968930,91,55,4,70
4969440,98,58,-1,71
4969950,3,53,-9,80
4970460,67,44,1,79
4970970,86,47,3,76
4971480,93,16,1,75
4971990,16,26,-3,78
4972500,9,90,-4,82
4973010,90,81,2,80
4973520,72,43,3,77
4974030,87,46,8,69
4974540,94,49,-4,73
4975050,101,52,-9,82
4975560,6,55,4,78
4976070,70,46,2,76
4976580,77,49,3,73
4977090,84,52,-3,76
4977600,93,55,1,75
4978110,100,58,-2,77
4978620,5,53,6,71
4979130,69,44,-8,79
4979640,83,47,7,72
4980150,90,50,-3,75
4980660,97,53,-4,79
4981170,2,56,6,73
4981680,8,47,-7,80
4982190,72,38,7,73
4982700,79,41,0,73
4983210,86,44,-4,77
4983720,93,47,6,71
4984230,100,50,-14,85
4984740,5,53,15,70
4985250,69,44,-13,83
4985760,84,47,12,71
4986270,91,50,-3,74
4986780,98,53,-2,76
4987290,3,56,-2,78
4987800,67,47,-5,83
4988310,86,58,15,68
4988820,95,61,-10,78
4989330,2,64,-5,83
4989840,66,55,3,80
4990350,85,17,-3,83
4990860,8,36,4,79
4991370,72,89,-3,82
4991880,54,60,-5,87
4992390,73,71,10,77
4992900,55,82,-4,81
4993410,89,73,3,78
4993920,1,76,3,75
4994430,82,67,-11,86
4994940,101,70,8,78
4995450,8,73,-3,81
4995960,72,64,-1,82
4996470,91,26,2,80
4996980,98,45,6,74
4997490,100,34,-4,78
4998000,12,29,-2,80
4998510,11,40,-1,81
4999020,75,31,4,77
4999530,90,34,5,72
5000040,10,38,-8,80
5000550,74,29,8,72
5001060,89,24,-3,75
5001570,96,19,0,75
5002080,11,29,-2,77
5002590,75,93,-8,85
5003100,57,64,11,74
5003610,76,75,-7,81
5004120,58,86,-4,85
5004630,92,77,6,79
5005140,74,80,0,79
5005650,56,51,-12,91
5006160,75,62,11,80
5006670,57,65,-1,81
5007180,76,36,7,74
5007690,88,39,-6,80
5008200,90,34,4,76
5008710,10,29,-4,80
5009220,74,93,-3,83
5009730,56,64,-2,85
5010240,38,35,-5,90
5010750,57,46,8,82
5011260,76,57,5,77
5011770,90,19,3,74
5012280,5,29,-6,80
5012790,69,47,-1,81
5013300,84,50,10,71
5013810,96,53,-3,74
5014320,6,48,-6,80
5014830,79,39,5,75
5015340,91,42,1,74
5015850,93,31,-1,75
5016360,3,26,-6,81
5016870,67,79,-1,82
5017380,49,50,-6,88
5017890,68,61,12,76
5018400,87,23,-1,77
5018910,24,18,-10,87
5019420,6,29,10,77
5019930,70,82,-5,82
5020440,52,53,-9,91
5020950,86,64,13,78
5021460,100,10,6,72
5021970,82,81,-6,78
5022480,64,52,1,77
5022990,83,14,0,77
5023500,100,24,2,75
5024010,10,34,-3,78
5024520,74,98,-8,86
5025030,56,89,8,78
5025540,61,80,-3,81
5026050,43,51,-1,82
5026560,62,13,7,75
5027070,74,84,-3,78
5027580,56,55,0,78
5028090,75,66,-3,81
5028600,89,28,5,76
5029110,101,23,-9,85
5029620,16,33,8,77
5030130,80,97,-6,83
5030640,62,68,-4,87
5031150,76,79,6,81
5031660,58,50,-4,85
5032170,92,61,8,77
5032680,101,23,1,76
5033190,16,33,1,75
5033700,80,97,-16,91
5034210,62,68,7,84
5034720,76,30,10,74
5035230,88,25,-4,78
5035740,100,96,-5,83
5036250,82,67,5,78
5036760,96,29,-6,84
5037270,6,100,0,84
5037780,87,91,8,76
5038290,69,62,-3,79
5038800,83,24,7,72
5039310,48,95,-13,85
5039820,82,86,5,80
5040330,64,48,-2,82
5040840,78,10,2,80
5041350,95,81,2,78
5041860,77,43,1,77
5042370,89,46,3,74
5042880,101,49,-2,76
5043390,11,38,0,76
5043900,75,29,1,75
5044410,87,24,-4,79
5044920,24,34,-3,82
5045430,6,98,-5,87
5045940,87,89,8,79
5046450,101,10,2,77
5046960,83,81,-1,78
5047470,65,43,1,77
5047980,79,5,2,75
5048490,11,76,-2,77
5049000,75,67,-8,85
5049510,89,29,9,76
5050020,101,24,6,70
5050530,16,34,-6,76
5051040,80,98,-9,85
5051550,62,69,7,78
5052060,76,40,2,76
5052570,88,46,-1,77
5053080,100,52,4,73
5053590,10,58,-3,76
5054100,74,49,2,74
5054610,83,55,-4,78
5055120,92,61,4,74
5055630,101,67,-1,75
5056140,8,73,-1,76
5056650,91,64,1,75
5057160,100,10,-3,78
5057670,15,81,-2,80
5058180,18,72,-3,83
5058690,82,63,5,78
5059200,96,69,5,73
5059710,78,15,-2,75
5060220,95,25,-7,82
5060730,5,96,4,78
5061240,86,87,-6,84
5061750,68,8,12,72
5062260,85,79,-9,81
5062770,67,0,7,74
5063280,101,71,-6,80
5063790,13,77,2,78
5064300,77,68,-4,82
5064810,91,30,10,72
5065320,1,19,-3,75
5065830,65,68,-4,79
5066340,99,39,4,75
5066850,9,28,-5,80
5067360,73,81,0,80
5067870,55,52,-5,85
5068380,89,63,12,73
5068890,98,69,-1,74
5069400,5,75,-6,80
5069910,86,66,4,76
5070420,100,72,2,74
5070930,12,18,-3,77
5071440,5,29,2,75
5071950,69,82,-3,78
5072460,51,53,-11,89
5072970,85,64,15,74
5073480,99,70,4,70
5073990,6,16,-8,78
5074500,70,17,1,77
5075010,82,88,-7,84
5075520,64,59,0,84
5076030,98,21,6,78
5076540,13,31,-2,80
5077050,77,95,-7,87
5077560,59,66,-2,89
5078070,93,89,1,88
5078580,75,10,15,73
5079090,7,81,-9,82
5079600,88,72,2,80
5080110,0,78,-1,81
5080620,81,69,1,80
5081130,63,31,1,79
5081640,75,34,6,73
5082150,87,40,-9,82
5082660,99,29,11,71
5083170,9,18,-6,77
5083680,73,29,4,73
5084190,85,24,-2,75
5084700,97,95,-2,77
5085210,79,66,-4,81
5085720,93,72,3,78
5086230,75,78,-3,81
5086740,89,49,9,72
5087250,1,55,-6,78
5087760,65,46,-6,84
5088270,79,8,4,80
5088780,96,79,4,76
5089290,78,85,-18,94
5089800,60,56,5,89
5090310,94,67,13,76
5090820,6,73,0,76
5091330,70,64,-1,77
5091840,84,26,-1,78
5092350,96,97,-2,80
5092860,78,33,9,71
5093370,90,39,-2,73
5093880,2,28,-8,81
5094390,66,19,5,76
5094900,78,90,-6,82
5095410,60,61,-10,92
5095920,94,72,13,79
5096430,6,78,4,75
5096940,87,69,0,75
5097450,69,31,-1,76
5097960,81,37,1,75
5098470,93,32,-1,76
5098980,3,21,7,69
5099490,67,22,-1,70
5100000,79,11,-14,84
5100510,96,21,5,79
5101020,11,33,-1,80
5101530,75,97,2,78
5102040,57,88,-7,85
5102550,91,79,6,79
5103060,73,41,-1,80
5103570,87,44,5,75
5104080,101,39,-3,78
5104590,11,28,2,76
5105100,75,92,-11,87
5105610,57,63,2,85
5106120,91,25,9,76
5106630,1,14,-5,81
5107140,65,63,-1,82
5107650,79,25,11,71
5108160,91,14,-5,76
5108670,6,85,-7,83
5109180,87,83,2,81
5109690,69,4,1,80
5110200,1,75,0,80
5110710,82,66,-3,83
5111220,96,28,9,74
5111730,6,17,-2,76
5112240,70,23,1,75
5112750,82,18,-5,80
5113260,99,28,2,78
5113770,9,17,-2,80
5114280,73,81,-2,82
5114790,87,52,6,76
5115300,101,58,-1,77
5115810,13,64,1,76
5116320,77,55,-6,82
5116830,91,17,7,75
5117340,6,27,5,70
5117850,70,91,-20,90
5118360,84,62,12,78
5118870,98,24,3,75
5119380,8,34,-6,81
5119890,72,87,-4,85
5120400,54,8,7,78
5120910,79,79,-3,81
5121420,61,0,2,79
5121930,43,71,-5,84
5122440,77,62,8,76
5122950,91,24,2,74
5123460,1,34,-1,75
5123970,65,25,-1,76
5124480,77,44,-2,78
5124990,91,50,2,76
5125500,3,56,2,74
5126010,67,47,-5,79
5126520,81,9,-4,83
5127030,98,80,5,78
5127540,80,86,-4,82
5128050,62,7,4,78
5128560,87,78,4,74
5129070,69,40,-4,78
5129580,83,46,9,69
5130090,97,52,-6,75
5130600,9,58,-11,86
5131110,73,49,10,76
5131620,69,12,-5,81
5132130,81,83,0,81
5132640,63,45,1,80
5133150,82,7,2,78
5133660,99,78,-1,79
5134170,81,84,-7,86
5134680,63,55,3,83
5135190,77,17,10,73
5135700,89,27,-4,77
5136210,101,37,-1,78
5136720,11,26,-2,80
5137230,75,90,-6,86
5137740,57,26,7,79
5138250,68,45,1,78
5138760,82,51,9,69
5139270,96,57,-9,78
5139780,8,63,-2,80
5140290,72,26,8,72
5140800,84,15,-8,80
5141310,101,25,8,72
5141820,24,35,-5,77
5142330,6,99,-2,79
5142840,87,90,2,77
5143350,51,52,-5,82
5143860,65,14,4,78
5144370,77,85,-9,87
5144880,59,6,8,79
5145390,76,77,-3,82
5145900,58,100,-4,86
5146410,92,91,5,81
5146920,74,12,-2,83
5147430,91,22,9,74
5147940,6,32,0,74
5148450,70,96,-6,80
5148960,52,87,-5,85
5149470,86,78,5,80
5149980,68,101,-7,87
5150490,73,92,7,80
5151000,55,13,7,73
5151510,80,84,-2,75
5152020,62,5,-2,77
5152530,96,76,3,74
5153040,78,82,-7,81
5153550,60,3,0,81
5154060,15,74,-2,83
5154570,79,65,3,80
5155080,93,27,4,76
5155590,3,12,-4,80
5156100,67,61,2,78
5156610,81,23,2,76
5157120,93,94,0,76
5157630,75,15,-2,78
5158140,87,25,-1,79
5158650,99,14,6,73
5159160,81,85,-7,80
5159670,63,21,6,74
5160180,4,92,-4,78
5160690,85,83,-7,85
5161200,67,45,7,78
5161710,81,51,6,72
5162220,95,57,3,69
5162730,7,63,-10,79
5163240,71,54,1,78
5163750,85,60,2,76
5164260,99,66,-4,80
5164770,11,72,0,80
5165280,75,63,3,77
5165790,89,25,4,73
5166300,101,39,1,72
5166810,11,28,-5,77
5167320,75,92,-3,80
5167830,57,28,-2,82
5168340,100,31,7,75
5168850,10,20,0,75
5169360,3,31,2,73
5169870,67,22,-6,79
5170380,8,32,3,76
5170890,72,19,-1,77
5171400,84,29,-1,78
5171910,96,18,1,77
5172420,11,28,-2,79
5172930,75,92,-2,81
5173440,57,28,5,76
5173950,68,31,1,75
5174460,75,50,-1,76
5174970,89,56,3,73
5175480,1,62,-1,74
5175990,82,53,0,74
5176500,96,59,-3,77
5177010,8,65,1,76
5177520,72,56,-2,78
5178030,16,18,-3,81
5178540,100,29,11,70
5179050,10,18,-4,74
5179560,3,29,-1,75
5180070,67,20,-4,79
5180580,8,30,4,75
5181090,72,94,-5,80
5181600,54,30,-3,83
5182110,73,33,8,75
5182620,80,22,-4,79
5183130,10,11,-3,82
5183640,3,60,6,76
5184150,67,51,1,75
5184660,81,13,2,73
5185170,98,23,-2,75
5185680,21,63,-10,85
5186190,20,54,6,79
5186700,19,45,2,77
5187210,18,7,-7,84
5187720,0,56,13,71
5188230,81,47,0,71
5188740,95,53,-5,76
5189250,7,59,-1,77
5189760,71,50,1,76
5190270,85,56,7,69
5190780,94,62,-3,72
5191290,6,68,-6,78
5191800,87,59,0,78
5192310,101,65,-1,79
5192820,13,71,1,78
5193330,77,62,0,78
5193840,59,68,-11,89
5194350,78,91,7,82
5194860,60,27,7,75
5195370,1,46,-1,76
5195880,65,37,4,72
5196390,72,43,-2,74
5196900,86,49,5,69
5197410,100,55,0,69
5197920,12,61,-13,82
5198430,76,52,7,75
5198940,90,58,0,75
5199450,2,64,-3,78
5199960,83,55,6,72
5200470,97,36,-8,80
5200980,27,25,-2,82
5201490,9,36,4,78
5202000,73,27,4,74
5202510,80,16,-1,75
5203020,3,26,1,74
5203530,67,79,-13,87
5204040,49,0,3,84
5204550,68,19,10,74
5205060,75,29,1,73
5205570,82,18,-1,74
5206080,99,28,4,70
5206590,4,38,-3,73
5207100,68,29,2,71
5207610,75,18,-7,78
5208120,82,28,3,75
5208630,12,17,-1,76
5209140,5,28,-4,80
5209650,69,81,3,77
5210160,51,17,-2,79
5210670,58,36,0,79
5211180,77,39,4,75
5211690,84,45,1,74
5212200,91,51,1,73
5212710,3,57,-4,77
5213220,67,48,-2,79
5213730,86,54,4,75
5214240,95,60,5,70
5214750,2,66,-3,73
5215260,83,57,-2,75
5215770,97,63,1,74
5216280,9,69,-6,80
5216790,73,60,2,78
5217300,87,66,2,76
5217810,101,72,5,71
5218320,83,78,-7,78
5218830,65,40,0,78
5219340,79,46,7,71
5219850,93,52,-5,76
5220360,5,58,-2,78
5220870,69,49,-1,79
5221380,83,55,3,76
5221890,97,61,6,70
5222400,9,67,-7,77
5222910,73,58,4,73
5223420,87,64,-5,78
5223930,69,70,-2,80
5224440,51,93,-5,85
5224950,85,84,4,81
5225460,67,5,4,77
5225970,101,76,5,72
5226480,83,82,-6,78
5226990,65,18,7,71
5227500,72,28,-6,77
5228010,79,23,-1,78
5228520,86,18,1,77
5229030,1,28,-3,80
5229540,82,19,2,78
5230050,99,29,0,78
5230560,4,39,2,76
5231070,68,30,-4,80
5231580,83,49,4,76
5232090,97,55,1,75
5232600,44,61,-3,78
5233110,78,32,8,70
5233620,85,27,-5,75
5234130,15,22,-5,80
5234640,34,86,-1,81
5235150,53,77,-1,82
5235660,87,39,10,72
5236170,94,34,-7,79
5236680,96,29,8,71
5237190,1,39,-8,79
5237700,82,30,3,76
5238210,89,25,-10,86
5238720,19,35,7,79
5239230,1,99,0,79
5239740,82,90,-2,81
5240250,64,61,2,79
5240760,46,23,-8,87
5241270,57,30,14,73
5241780,72,33,-1,74
5242290,79,16,-1,75
5242800,96,26,4,71
5243310,72,36,-2,73
5243820,79,42,-2,75
5244330,86,48,2,73
5244840,100,54,0,73
5245350,0,60,1,72
5245860,81,51,1,71
5246370,95,57,-6,77
5246880,7,63,-2,79
5247390,71,54,6,73
5247900,90,60,1,72
5248410,72,66,-13,85
5248920,54,89,1,84
5249430,36,80,-3,87
5249940,70,71,11,76
5250450,52,42,-6,82
5250960,71,53,2,80
5251470,90,59,7,73
5251980,72,65,-12,85
5252490,54,88,-1,86
5253000,88,79,8,78
5253510,70,85,4,74
5254020,52,56,-9,83
5254530,71,67,1,82
5255040,53,90,-1,83
5255550,87,81,3,80
5256060,69,52,4,76
5256570,84,58,-2,78
5257080,66,64,-1,79
5257590,48,87,-7,86
