step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
3211980,48,35,-1,79
3212490,69,18,1,78
3213000,84,20,2,76
3213510,99,30,4,72
3214020,55,57,-7,79
3214530,76,24,3,76
3215040,101,51,-5,81
3215550,57,78,-5,86
3216060,78,37,12,74
3216570,1,64,-1,75
3217080,57,23,-3,78
3217590,72,25,2,76
3218100,97,52,6,70
3218610,53,79,-15,85
3219120,74,38,14,71
3219630,30,40,-14,85
3220140,51,7,8,77
3220650,66,17,6,71
3221160,81,44,-1,72
3221670,4,71,-2,74
3222180,60,30,-1,75
3222690,85,32,5,70
3223200,41,59,-7,77
3223710,62,26,2,75
3224220,87,53,-2,77
3224730,0,80,-2,79
3225240,56,39,-4,83
3225750,77,22,2,81
3226260,92,24,8,73
3226770,48,34,-12,85
3227280,69,17,1,84
3227790,84,19,9,75
3228300,40,29,-7,82
3228810,61,98,3,79
3229320,82,57,3,76
3229830,38,58,0,76
3230340,59,25,4,72
3230850,2,27,-5,77
3231360,58,29,-3,80
3231870,83,49,6,74
3232380,39,76,-9,83
3232890,60,35,7,76
3233400,85,37,-1,77
3233910,8,64,-3,80
3234420,18,23,3,77
3234930,74,92,-3,80
3235440,95,51,10,70
3235950,51,78,-12,82
3236460,72,37,10,72
3236970,97,39,-13,85
3237480,20,66,8,77
3237990,30,25,-1,78
3238500,51,94,-1,79
3239010,72,53,4,75
3239520,33,12,-10,85
3240030,34,81,2,83
3240540,55,40,6,77
3241050,76,23,1,76
3241560,91,50,6,70
3242070,47,77,-12,82
3242580,68,36,5,77
3243090,93,38,1,76
3243600,49,65,-6,82
3244110,70,32,6,76
3244620,95,34,0,76
3245130,51,61,-6,82
3245640,72,28,10,72
3246150,97,55,-9,81
3246660,53,82,-2,83
3247170,74,41,6,77
3247680,99,43,5,72
3248190,55,70,-8,80
3248700,76,37,10,70
3249210,101,64,-5,75
3249720,57,91,-8,83
3250230,78,50,10,73
3250740,34,9,-11,84
3251250,35,94,1,83
3251760,45,53,-9,92
3252270,66,36,15,77
3252780,91,38,5,72
3253290,47,65,-14,86
3253800,68,32,10,76
3254310,93,34,2,74
3254820,16,36,-7,81
3255330,72,3,0,81
3255840,87,39,7,74
3256350,10,66,-7,81
3256860,75,25,7,74
3257370,100,27,-1,75
3257880,74,37,-1,76
3258390,99,39,-3,79
3258900,22,41,-5,84
3259410,43,8,3,81
3259920,58,33,5,76
3260430,83,35,3,73
3260940,39,62,-8,81
3261450,60,29,1,80
3261960,85,49,8,72
3262470,41,76,-15,87
3262980,62,35,12,75
3263490,87,37,4,71
3264000,43,64,-8,79
3264510,64,31,4,75
3265020,89,33,2,73
3265530,12,60,-1,74
3266040,68,19,-2,76
3266550,37,21,-10,86
3267060,45,90,3,83
3267570,66,49,4,79
3268080,87,8,3,76
3268590,61,18,5,71
3269100,76,45,-6,77
3269610,101,55,7,70
3270120,57,82,-12,82
3270630,78,41,3,79
3271140,1,43,0,79
3271650,11,45,-4,83
3272160,67,47,11,72
3272670,92,6,-10,82
3273180,66,31,10,72
3273690,91,33,-6,78
3274200,14,60,-2,80
3274710,24,19,0,80
3275220,80,88,0,80
3275730,101,47,6,74
3276240,57,74,-9,83
3276750,78,33,7,76
3277260,1,60,-1,77
3277770,57,19,2,75
3278280,82,21,-1,76
3278790,97,31,0,76
3279300,53,58,-4,80
3279810,74,25,2,78
3280320,99,52,5,73
3280830,55,79,-7,80
3281340,76,38,9,71
3281850,101,65,-5,76
3282360,57,92,-10,86
3282870,78,51,10,76
3283380,39,78,-7,83
3283890,60,37,6,77
3284400,85,47,8,69
3284910,41,34,-19,88
3285420,62,17,9,79
3285930,77,19,2,77
3286440,92,46,3,74
3286950,48,73,-8,82
3287460,69,32,9,73
3287970,94,34,-2,75
3288480,50,61,-6,81
3288990,71,28,4,77
3289500,96,30,-2,79
3290010,52,32,-3,82
3290520,77,52,7,75
3291030,0,79,1,74
3291540,56,38,-1,75
3292050,77,48,0,75
3292560,0,58,5,70
3293070,56,17,-2,72
3293580,71,44,-10,82
3294090,96,54,8,74
3294600,52,81,-7,81
3295110,73,40,3,78
3295620,98,42,8,70
3296130,54,69,-14,84
3296640,69,28,9,75
3297150,94,55,4,71
3297660,50,82,-3,74
3298170,71,41,-2,76
3298680,96,43,4,72
3299190,52,70,-12,84
3299700,73,37,12,72
3300210,98,64,1,71
3300720,54,91,-14,85
3301230,75,50,10,75
3301740,36,77,-6,81
3302250,57,36,-2,83
3302760,82,46,11,72
3303270,97,73,-7,79
3303780,53,74,0,79
3304290,74,33,7,72
3304800,89,60,1,71
3305310,45,87,-7,78
3305820,66,46,-3,81
3306330,27,56,-3,84
3306840,48,23,3,81
3307350,49,43,-5,86
3307860,70,26,10,76
3308370,95,53,3,73
3308880,51,80,-5,78
3309390,72,39,3,75
3309900,97,66,2,73
3310410,53,93,-11,84
3310920,74,52,6,78
3311430,35,11,-6,84
3311940,36,50,4,80
3312450,57,17,6,74
3312960,72,19,-6,80
3313470,87,46,6,74
3313980,43,73,-3,77
3314490,64,32,4,73
3315000,89,34,0,73
3315510,45,61,-9,82
3316020,66,20,5,77
3316530,81,22,-1,78
3317040,96,24,-1,79
3317550,70,26,3,76
3318060,95,28,2,74
3318570,12,30,-2,76
3319080,68,41,-2,78
3319590,93,61,5,73
3320100,49,88,-8,81
3320610,70,47,5,76
3321120,31,57,-8,84
3321630,52,24,8,76
3322140,77,44,-2,78
3322650,38,54,-7,85
3323160,59,21,9,76
3323670,74,23,0,76
3324180,89,25,-5,81
3324690,2,27,7,74
3325200,58,45,-8,82
3325710,79,12,3,79
3326220,94,22,4,75
3326730,50,32,-13,88
3327240,71,15,12,76
3327750,86,25,1,75
3328260,42,52,-6,81
3328770,63,19,6,75
3329280,78,21,-2,77
3329790,93,31,-4,81
3330300,49,33,2,79
3330810,70,16,-2,81
3331320,85,18,-2,83
3331830,100,28,6,77
3332340,56,38,0,77
3332850,77,21,1,76
3333360,52,48,-8,84
3333870,73,31,8,76
3334380,34,89,-3,79
3334890,55,48,3,76
3335400,76,31,-2,78
3335910,101,58,0,78
3336420,57,85,2,76
3336930,78,44,2,74
3337440,39,54,-10,84
3337950,60,21,7,77
3338460,85,23,3,74
3338970,46,33,-11,85
3339480,67,16,13,72
3339990,82,26,-2,74
3340500,97,53,-2,76
3341010,53,80,-11,87
3341520,74,39,10,77
3342030,35,41,-8,85
3342540,56,24,11,74
3343050,81,26,-4,78
3343560,4,28,-1,79
3344070,60,46,5,74
3344580,81,29,0,74
3345090,84,56,-4,78
3345600,40,15,-8,86
3346110,41,90,4,82
3346620,62,49,3,79
3347130,83,32,5,74
3347640,6,59,-10,84
3348150,62,18,8,76
3348660,77,20,1,75
3349170,33,22,-10,85
3349680,54,91,6,79
3350190,75,50,8,71
3350700,31,77,-14,85
3351210,52,36,4,81
3351720,73,19,3,78
3352230,88,21,-1,79
3352740,44,31,3,76
3353250,65,14,-3,79
3353760,80,24,2,77
3354270,36,26,-6,83
3354780,57,9,6,77
3355290,72,19,5,72
3355800,87,29,-4,76
3356310,10,56,2,74
3356820,66,15,-10,84
3357330,95,17,14,70
3357840,69,27,-4,74
3358350,94,29,1,73
3358860,50,31,-6,79
3359370,71,14,-2,81
3359880,86,24,8,73
3360390,42,34,-12,85
3360900,63,17,6,79
3361410,78,19,0,79
3361920,93,29,7,72
3362430,49,56,-8,80
3362940,70,23,7,73
3363450,85,25,-3,76
3363960,41,27,-7,83
3364470,62,10,8,75
3364980,77,20,-3,78
3365490,92,47,4,74
3366000,48,74,-7,81
3366510,69,33,7,74
3367020,94,35,1,73
3367530,50,62,-14,87
3368040,71,29,9,78
3368550,96,31,-1,79
3369060,52,33,2,77
3369570,73,53,1,76
3370080,34,12,-12,88
3370590,42,97,5,83
3371100,63,56,-1,84
3371610,84,39,8,76
3372120,40,66,-4,80
3372630,61,25,5,75
3373140,86,52,2,73
3373650,42,79,-10,83
3374160,63,38,7,76
3374670,88,87,-4,80
3375180,7,46,0,80
3375690,17,5,1,79
3376200,73,74,-5,84
3376710,94,57,8,76
3377220,50,84,-4,80
3377730,71,43,5,75
3378240,86,45,4,71
3378750,42,72,-13,84
3379260,63,31,9,75
3379770,78,33,-1,76
3380280,1,35,4,72
3380790,57,37,-10,82
3381300,78,20,7,75
3381810,93,22,0,75
3382320,49,32,-4,79
3382830,70,15,1,78
3383340,85,17,-5,83
3383850,41,19,6,77
3384360,56,2,-3,80
3384870,71,12,2,78
3385380,86,14,5,73
3385890,60,24,-4,77
3386400,75,26,3,74
3386910,100,53,-4,78
3387420,56,80,-3,81
3387930,77,39,8,73
3388440,92,41,2,71
3388950,48,68,-11,82
3389460,69,27,9,73
3389970,94,54,3,70
3390480,50,81,-6,76
3390990,71,40,1,75
3391500,27,42,-8,83
3392010,48,9,4,79
3392520,63,37,1,78
3393030,88,39,1,77
3393540,44,66,-4,81
3394050,65,25,0,81
3394560,80,48,8,73
3395070,95,75,-4,77
3395580,51,34,-3,80
3396090,72,17,3,77
3396600,87,27,5,72
3397110,43,29,-11,83
3397620,64,12,3,80
3398130,79,14,3,77
3398640,94,24,3,74
3399150,50,26,-11,85
3399660,71,9,4,81
3400170,86,19,6,75
3400680,42,29,-12,87
3401190,63,12,11,76
3401700,78,22,1,75
3402210,93,49,-4,79
3402720,45,76,-2,81
3403230,66,35,6,75
3403740,91,37,-1,76
3404250,47,39,-11,87
3404760,68,22,12,75
3405270,93,24,-4,79
3405780,49,34,3,76
3406290,70,17,-1,77
3406800,85,19,0,77
3407310,59,21,-2,79
3407820,74,41,4,75
3408330,89,43,1,74
3408840,45,70,-10,84
3409350,66,29,11,73
3409860,91,31,4,69
3410370,47,94,-17,86
3410880,68,53,1,85
3411390,89,12,1,84
3411900,63,50,6,78
3412410,6,33,2,76
3412920,62,30,-1,77
3413430,87,32,2,75
3413940,43,59,-8,83
3414450,64,26,2,81
3414960,79,46,5,76
3415470,35,48,-4,80
3415980,56,15,4,76
3416490,71,17,-1,77
3417000,86,27,-1,78
3417510,42,29,-8,86
3418020,63,12,12,74
3418530,78,22,-1,75
3419040,93,24,-3,78
3419550,49,26,-9,87
3420060,70,46,4,83
3420570,95,76,4,79
3421080,51,35,-1,80
3421590,72,18,8,72
3422100,28,28,-3,75
3422610,49,97,-7,82
3423120,70,56,4,78
3423630,91,15,1,77
3424140,65,25,1,76
3424650,90,45,5,71
3425160,46,72,-11,82
3425670,67,31,4,78
3426180,92,51,0,78
3426690,48,78,-3,81
3427200,69,37,5,76
3427710,94,39,3,73
3428220,50,66,-9,82
3428730,71,27,9,73
3429240,96,29,3,70
3429750,52,56,-12,82
3430260,73,39,8,74
3430770,98,41,-6,80
3431280,54,43,-2,82
3431790,75,26,7,75
3432300,100,28,0,75
3432810,32,38,-6,81
3433320,42,5,-4,85
3433830,57,30,7,78
3434340,82,50,4,74
3434850,97,9,4,70
3435360,71,39,-8,78
3435870,96,59,7,71
3436380,52,18,-10,81
3436890,53,38,-3,84
3437400,74,21,8,76
3437910,89,23,3,73
3438420,45,33,-8,81
3438930,66,16,5,76
3439440,81,26,1,75
3439950,4,53,-3,78
3440460,60,12,-1,79
3440970,75,22,2,77
3441480,100,24,4,73
3441990,56,34,-5,78
3442500,77,54,3,75
3443010,38,13,-6,81
3443520,97,33,12,69
3444030,53,60,-12,81
3444540,74,74,-5,86
3445050,95,57,11,75
3445560,51,58,-4,79
3446070,72,25,3,76
3446580,87,52,5,71
3447090,0,11,-5,76
3447600,56,50,-9,85
3448110,77,33,14,71
3448620,0,35,-2,73
3449130,56,37,-4,77
3449640,64,57,-8,85
3450150,85,40,13,72
3450660,41,67,-6,78
3451170,62,26,4,74
3451680,87,46,6,68
3452190,43,73,-14,82
3452700,64,32,3,79
3453210,72,52,3,76
3453720,93,11,1,75
3454230,67,41,-2,77
3454740,75,61,-5,82
3455250,96,20,4,78
3455760,70,30,-2,80
3456270,95,50,4,76
3456780,51,77,-8,84
3457290,72,36,11,73
3457800,97,38,0,73
3458310,53,65,-1,74
3458820,74,24,-3,77
3459330,30,26,-4,81
3459840,51,95,2,79
3460350,72,54,3,76
3460860,80,13,2,74
3461370,95,23,-2,76
3461880,51,33,-4,80
3462390,72,53,-2,82
3462900,33,12,-5,87
3463410,41,81,1,86
3463920,62,40,9,77
3464430,83,60,7,70
3464940,39,19,-7,77
3465450,47,88,-6,83
3465960,68,47,8,75
3466470,89,6,-8,83
3466980,63,36,7,76
3467490,71,56,4,72
3468000,92,15,-3,75
3468510,66,25,-1,76
3469020,81,27,4,72
3469530,96,29,-3,75
3470040,40,31,-9,84
3470550,61,100,2,82
3471060,82,59,6,76
3471570,38,18,-3,79
3472080,46,87,-4,83
3472590,67,46,4,79
3473100,88,76,3,76
3473610,7,35,-4,80
3474120,63,48,2,78
3474630,84,31,1,77
3475140,40,33,-4,81
3475650,61,0,0,81
3476160,76,73,3,78
3476670,97,40,-4,82
3477180,53,67,-2,84
3477690,74,34,3,81
3478200,86,36,7,74
3478710,42,63,-8,82
3479220,63,22,4,78
3479730,78,24,7,71
3480240,34,26,-16,87
3480750,55,95,5,82
3481260,76,54,1,81
3481770,32,13,-4,85
3482280,40,82,4,81
3482790,61,41,0,81
3483300,82,61,9,72
3483810,38,20,-9,81
3484320,46,89,-5,86
3484830,67,48,8,78
3485340,88,7,-1,79
3485850,62,37,-2,81
3486360,70,57,4,77
3486870,91,16,3,74
3487380,65,26,-4,78
3487890,80,28,6,72
3488400,3,30,-8,80
3488910,59,59,-3,83
3489420,80,26,4,79
3489930,95,28,2,77
3490440,51,30,-7,84
3490950,72,99,1,83
3491460,93,58,4,79
3491970,49,17,-2,81
3492480,6,37,6,75
3492990,62,98,-12,87
3493500,83,57,10,77
3494010,39,16,-1,78
3494520,60,85,-2,80
3495030,81,44,7,73
3495540,95,46,-2,75
3496050,51,73,-9,84
3496560,72,40,11,73
3497070,86,42,-1,74
3497580,100,44,-2,76
3498090,56,71,-10,86
3498600,77,38,9,77
3499110,0,40,-1,78
3499620,56,42,1,77
3500130,77,9,-3,80
3500640,92,19,4,76
3501150,66,29,3,73
3501660,81,31,0,73
3502170,4,33,-8,81
3502680,60,46,3,78
3503190,81,13,4,74
3503700,55,23,-3,77
3504210,70,43,-3,80
3504720,95,63,9,71
3505230,51,22,-11,82
3505740,72,42,2,80
3506250,97,91,1,79
3506760,16,50,0,79
3507270,72,9,3,76
3507780,46,19,-6,82
3508290,67,39,4,78
3508800,75,59,-1,79
3509310,96,18,1,78
3509820,70,48,1,77
3510330,91,7,3,74
3510840,65,37,-3,77
3511350,90,57,3,74
3511860,46,16,-5,79
3512370,3,36,0,79
3512880,59,38,0,79
3513390,80,58,4,75
3513900,36,17,-12,87
3514410,44,86,4,83
3514920,65,45,4,79
3515430,86,4,-2,81
3515940,60,34,8,73
3516450,81,54,-1,74
3516960,37,13,-8,82
3517470,96,82,0,82
3517980,3,41,7,75
3518490,13,0,-2,77
3519000,69,69,-5,82
3519510,90,36,5,77
3520020,46,63,-6,83
3520530,67,30,8,75
3521040,82,32,-4,79
3521550,5,59,5,74
3522060,61,18,1,73
3522570,76,20,-3,76
3523080,91,22,-2,78
3523590,65,24,3,75
3524100,90,26,-2,77
3524610,46,28,0,77
3525120,67,48,0,77
3525630,88,7,-6,83
3526140,62,37,3,80
3526650,73,57,-3,83
3527160,94,16,3,80
3527670,68,46,3,77
3528180,82,76,-2,79
3528690,1,35,9,70
3529200,57,48,-12,82
3529710,78,15,6,76
3530220,52,17,-5,81
3530730,67,37,4,77
3531240,75,57,-1,78
3531750,86,16,2,76
3532260,60,18,0,76
3532770,17,20,2,74
3533280,73,89,-10,84
3533790,94,48,9,75
3534300,50,75,-8,83
3534810,71,34,12,71
3535320,86,36,1,70
3535830,42,63,-15,85
3536340,63,30,11,74
3536850,78,50,-6,80
3537360,1,80,2,78
3537870,57,39,7,71
3538380,82,59,-6,77
3538890,38,18,-5,82
3539400,46,87,-4,86
3539910,67,46,6,80
3540420,78,76,0,80
3540930,99,35,0,80
3541440,55,34,-2,82
3541950,76,54,8,74
3542460,39,13,-13,87
3542970,34,33,0,87
3543480,55,0,8,79
3543990,70,30,6,73
3544500,85,32,5,68
3545010,41,59,-18,86
3545520,62,26,9,77
3546030,77,46,4,73
3546540,91,48,-2,75
3547050,47,75,-7,82
3547560,68,34,9,73
3548070,93,36,0,73
3548580,49,63,-9,82
3549090,70,30,9,73
3549600,85,32,-4,77
3550110,100,59,1,76
3550620,56,18,2,74
3551130,71,38,-2,76
3551640,86,58,2,74
3552150,42,17,-7,81
3552660,57,37,8,73
3553170,68,67,-10,83
3553680,89,34,6,77
3554190,45,61,-6,83
3554700,66,28,7,76
3555210,81,30,6,70
3555720,37,32,-11,81
3556230,58,101,4,77
3556740,79,60,-4,81
3557250,35,19,-2,83
3557760,43,82,2,81
3558270,64,41,5,76
3558780,89,61,-2,78
3559290,45,91,-7,85
3559800,66,50,6,79
3560310,87,80,4,75
3560820,6,39,-6,81
3561330,16,52,4,77
3561840,26,11,-9,86
3562350,34,80,5,81
3562860,55,39,7,74
3563370,76,59,-7,81
3563880,97,18,7,74
3564390,71,48,-8,82
3564900,96,78,4,78
3565410,52,37,-1,79
3565920,63,57,-6,85
3566430,84,24,13,72
3566940,40,26,-11,83
3567450,61,95,0,83
3567960,82,54,4,79
3568470,38,84,-3,82
3568980,59,43,1,81
3569490,83,63,6,75
3570000,39,22,-7,82
3570510,60,91,-6,88
3571020,81,50,15,73
3571530,4,9,-4,77
3572040,60,48,-6,83
3572550,81,15,6,77
3573060,96,45,4,73
3573570,52,72,-10,83
3574080,73,31,7,76
3574590,98,33,-1,77
3575100,54,53,-4,81
3575610,75,20,5,76
3576120,90,22,0,76
3576630,64,24,2,74
3577140,89,44,6,68
3577650,45,71,-14,82
3578160,66,30,4,78
3578670,91,32,6,72
3579180,47,34,-11,83
3579690,68,17,9,74
3580200,83,19,-6,80
3580710,98,49,6,74
3581220,54,76,-9,83
3581730,75,35,4,79
3582240,100,37,11,68
3582750,56,64,-20,88
3583260,77,31,11,77
3583770,0,58,3,74
3584280,56,17,-1,75
3584790,71,19,-2,77
3585300,86,46,3,74
3585810,42,73,-10,84
3586320,63,32,4,80
3586830,88,52,5,75
3587340,44,82,-7,82
3587850,65,41,-1,83
3588360,70,61,5,78
3588870,91,20,4,74
3589380,65,50,-6,80
3589890,86,80,-3,83
3590400,5,39,6,77
3590910,61,30,-4,81
3591420,59,50,-6,87
3591930,80,17,4,83
3592440,95,47,10,73
3592950,51,74,-8,81
3593460,72,33,5,76
3593970,97,35,-4,80
3594480,53,37,0,80
3594990,74,57,11,69
3595500,30,16,-10,79
3596010,9,85,-3,82
3596520,70,44,6,76
3597030,91,74,3,73
3597540,70,33,-2,75
3598050,85,35,-1,76
3598560,8,62,-7,83
3599070,18,21,7,76
3599580,74,90,-10,86
3600090,95,49,11,75
3600600,51,76,-6,81
3601110,72,35,2,79
3601620,97,37,1,78
3602130,53,39,0,78
3602640,74,22,3,75
3603150,89,49,3,72
3603660,45,76,-9,81
3604170,66,35,8,73
3604680,81,55,2,71
3605190,37,85,-9,80
3605700,58,44,-1,81
3606210,79,64,2,79
3606720,100,23,4,75
3607230,74,53,-2,77
3607740,85,83,-5,82
3608250,4,11,4,78
3608760,60,50,-5,83
3609270,81,33,9,74
3609780,4,60,-3,77
3610290,60,56,1,76
3610800,81,39,-2,78
3611310,96,41,6,72
3611820,52,68,-12,84
3612330,73,35,11,73
3612840,88,37,-4,77
3613350,11,64,0,77
3613860,21,23,-2,79
3614370,77,92,-15,94
3614880,98,20,17,77
3615390,72,50,1,76
3615900,87,80,-4,80
3616410,6,8,3,77
3616920,62,47,-6,83
3617430,83,67,7,76
3617940,3,94,-3,79
3618450,59,53,2,77
3618960,80,20,2,75
3619470,95,30,-8,83
3619980,69,60,6,77
3620490,90,90,-1,78
3621000,9,18,4,74
3621510,65,57,-3,77
3622020,86,87,-7,84
3622530,5,15,9,75
3623040,61,54,-5,80
3623550,82,21,6,74
3624060,97,23,-2,76
3624570,71,53,-2,78
3625080,86,83,-3,81
3625590,5,11,-1,82
3626100,10,50,8,74
3626610,66,9,-1,75
3627120,81,19,-2,77
3627630,96,21,5,72
3628140,70,51,-5,77
3628650,85,81,-3,80
3629160,4,9,-1,81
3629670,60,48,1,80
3630180,81,31,5,75
3630690,4,58,0,75
3631200,60,17,3,72
3631710,75,19,-7,79
3632220,90,21,6,73
3632730,64,51,-10,83
3633240,85,81,5,78
3633750,4,9,3,75
3634260,60,48,-6,81
3634770,81,31,3,78
3635280,4,33,-5,83
3635790,14,46,4,79
3636300,70,5,3,76
3636810,85,35,4,72
3637320,100,62,-5,77
3637830,56,89,-3,80
3638340,77,48,3,77
3638850,0,78,3,74
3639360,56,37,-5,79
3639870,77,67,3,76
3640380,98,97,-3,79
3640890,17,25,4,75
3641400,73,94,-8,83
3641910,94,53,6,77
3642420,50,90,2,75
3642930,71,49,-3,78
3643440,96,79,6,72
3643950,52,4,-13,85
3644460,67,34,7,78
3644970,92,54,-2,80
3645480,5,81,3,77
3645990,61,40,-4,81
3646500,76,60,1,80
3647010,98,90,3,77
3647520,17,18,-5,82
3648030,73,87,0,82
3648540,94,46,3,79
3649050,7,73,1,78
3649560,63,32,4,74
3650070,88,52,0,74
3650580,67,79,-8,82
3651090,88,38,10,72
3651600,1,65,-3,75
3652110,57,24,-1,76
3652620,72,44,-3,79
3653130,83,74,1,78
3653640,2,2,0,78
3654150,58,41,5,73
3654660,73,71,-10,83
3655170,94,101,5,78
3655680,13,60,1,77
3656190,23,19,-3,80
3656700,79,88,-2,82
3657210,100,16,5,77
3657720,74,46,3,74
3658230,89,76,1,73
3658740,68,4,-5,78
3659250,75,34,7,71
3659760,90,61,-4,75
3660270,46,88,-8,83
3660780,67,47,4,79
3661290,78,77,1,78
3661800,99,5,1,77
3662310,73,35,-3,80
3662820,88,62,4,76
3663330,44,92,-12,88
3663840,65,51,12,76
3664350,86,81,-1,77
3664860,5,9,-5,82
3665370,61,48,-2,84
3665880,82,35,7,77
3666390,97,62,5,72
3666900,53,89,-9,81
3667410,74,48,2,79
3667920,89,78,4,75
3668430,98,6,-6,81
3668940,72,36,7,74
3669450,87,38,1,73
3669960,66,65,-11,84
3670470,87,99,2,82
3670980,6,27,6,76
3671490,16,56,-1,77
3672000,72,15,0,77
3672510,87,45,6,71
3673020,0,72,-5,76
3673530,56,101,-2,78
3674040,77,60,2,76
3674550,99,90,-7,83
3675060,6,18,10,73
3675570,62,15,-1,74
3676080,77,17,0,74
3676590,92,19,1,73
3677100,66,49,-6,79
3677610,77,79,-2,81
3678120,98,7,1,80
3678630,72,37,9,71
3679140,87,57,-2,73
3679650,66,87,-7,80
3680160,87,46,7,73
3680670,0,73,-7,80
3681180,56,32,5,75
3681690,71,52,-3,78
3682200,86,82,2,76
3682710,5,10,-7,83
3683220,61,49,10,73
3683730,82,32,-2,75
3684240,97,59,-5,80
3684750,53,86,1,79
3685260,74,45,7,72
3685770,89,75,-6,78
3686280,8,34,2,76
3686790,64,47,-1,77
3687300,79,77,-1,78
3687810,100,5,3,75
3688320,74,35,3,72
3688830,89,37,-2,74
3689340,68,64,-11,85
3689850,89,94,2,83
3690360,8,22,6,77
3690870,64,19,8,69
3691380,79,46,-3,72
3691890,94,76,-1,73
3692400,73,35,-2,75
3692910,88,55,1,74
3693420,67,82,-20,94
3693930,88,10,16,78
3694440,62,40,-4,82
3694950,63,70,1,81
3695460,84,100,-6,87
3695970,3,59,15,72
3696480,59,18,-4,76
3696990,74,38,6,70
3697500,89,65,-5,75
3698010,45,95,-5,80
3698520,66,54,5,75
3699030,87,84,-8,83
3699540,6,12,8,75
3700050,62,51,-8,83
3700560,83,71,7,76
3701070,2,30,-5,81
3701580,58,59,-5,86
3702090,79,42,6,80
3702600,94,72,5,75
3703110,50,31,-3,78
3703620,51,51,-4,82
3704130,72,34,7,75
3704640,87,36,1,74
3705150,0,63,-3,77
3705660,56,92,-2,79
3706170,77,51,1,78
3706680,92,81,4,74
3707190,101,40,-12,86
3707700,80,67,6,80
3708210,101,97,3,77
3708720,20,25,-5,82
3709230,76,94,-11,93
3709740,97,22,17,76
3710250,71,52,-5,81
3710760,86,82,1,80
3711270,5,10,-4,84
3711780,61,49,4,80
3712290,82,79,-5,85
3712800,1,7,8,77
3713310,57,46,1,76
3713820,78,29,4,72
3714330,93,56,-2,74
3714840,6,83,-6,80
3715350,62,42,-1,81
3715860,63,62,0,81
3716370,31,92,-2,83
3716880,41,51,2,81
3717390,62,18,6,75
3717900,77,38,0,75
3718410,92,65,-1,76
3718920,48,95,-4,80
3719430,69,54,8,72
3719940,90,84,-11,83
3720450,9,12,5,78
3720960,65,51,-3,81
3721470,86,81,2,79
3721980,5,9,4,75
3722490,61,48,-3,78
3723000,82,78,0,78
3723510,1,6,-4,82
3724020,57,17,4,78
3724530,72,37,-2,80
3725040,87,64,6,74
3725550,48,23,-11,85
3726060,49,43,6,79
3726570,70,26,10,69
3727080,85,28,-5,74
3727590,100,55,-2,76
3728100,56,82,-7,83
3728610,77,41,8,75
3729120,92,68,1,74
3729630,48,27,-9,83
3730140,49,47,5,78
3730650,70,30,2,76
3731160,85,32,5,71
3731670,100,59,-10,81
3732180,56,86,1,80
3732690,77,45,2,78
3733200,92,65,6,72
3733710,48,24,-7,79
3734220,49,44,-4,83
3734730,70,27,8,75
3735240,85,29,3,72
3735750,41,56,-12,84
3736260,62,15,2,82
3736770,77,35,4,78
3737280,92,37,10,68
3737790,48,64,-19,87
3738300,69,23,13,74
3738810,84,50,-7,81
3739320,99,80,-2,83
3739830,55,39,9,74
3740340,76,59,-3,77
3740850,84,18,-1,78
3741360,58,48,-4,82
3741870,79,31,8,74
3742380,94,58,1,73
3742890,50,85,-8,81
3743400,71,44,5,76
3743910,86,74,2,74
3744420,42,33,-11,85
3744930,63,16,4,81
3745440,78,36,4,77
3745950,93,63,7,70
3746460,42,22,-12,82
3746970,43,42,-7,89
3747480,64,25,9,80
3747990,79,27,4,76
3748500,94,54,5,71
3749010,50,81,-11,82
3749520,71,40,6,76
3750030,86,70,-5,81
3750540,5,29,7,74
3751050,61,58,-13,87
3751560,82,41,12,75
3752070,97,68,-3,78
3752580,53,27,2,76
3753090,54,47,-9,85
3753600,75,30,11,74
3754110,90,57,-6,80
3754620,46,84,-4,84
3755130,67,43,5,79
3755640,82,73,4,75
3756150,34,32,-9,84
3756660,55,15,10,74
3757170,70,35,-1,75
3757680,85,37,-2,77
3758190,100,64,-2,79
3758700,56,91,-6,85
3759210,77,50,11,74
3759720,92,80,-9,83
3760230,11,39,2,81
3760740,67,41,3,78
3761250,75,71,-5,83
3761760,96,101,6,77
3762270,15,29,-4,81
3762780,71,16,2,79
3763290,86,18,3,76
3763800,60,20,-3,79
3764310,75,40,3,76
3764820,31,42,-5,81
3765330,52,29,0,81
3765840,36,49,-4,85
3766350,57,16,10,75
3766860,14,18,-2,77
3767370,70,95,-2,79
3767880,91,54,6,73
3768390,47,81,-6,79
3768900,68,40,5,74
3769410,76,60,-7,81
3769920,97,90,1,80
3770430,16,18,7,73
3770940,72,57,-2,75
3771450,93,79,1,74
3771960,49,38,-9,83
3772470,70,58,4,79
3772980,91,17,0,79
3773490,65,47,-3,82
3774000,86,77,3,79
3774510,70,36,3,76
3775020,95,38,2,74
3775530,51,65,-10,84
3776040,72,24,9,75
3776550,87,51,-7,82
3777060,10,78,3,79
3777570,66,37,-1,80
3778080,93,57,6,74
3778590,49,84,-8,82
3779100,70,43,3,79
3779610,85,73,2,77
3780120,4,32,7,70
3780630,60,34,-11,81
3781140,61,54,4,77
3781650,82,37,4,73
3782160,38,64,-11,84
3782670,59,23,12,72
3783180,74,43,-8,80
